Nome,CNPJ,Emissão,Série,Valor,Ticker,Ano
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022009KH,04.200.649/0001-07,6.0,1.0,4345751.94,AGRX11,2023
VERT COMPANHIA SECURITIZADORA - CRA022009KI,25.005.683/0001-09,79.0,1.0,3965499.81,AGRX11,2023
CANAL COMPANHIA DE SECURITIZAÇÃO - CRA022006BV,41.811.375/0001-19,3.0,1.0,3432270.54,AGRX11,2023
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA021002YC,04.200.649/0001-07,1.0,1.0,3387374.99,AGRX11,2023
CANAL COMPANHIA DE SECURITIZAÇÃO - CRA022006BV,41.811.375/0001-19,3.0,1.0,3052117.3,AGRX11,2023
VIRGO COMPANHIA DE SECURITIZAÇÃO - CRA02300BQD,08.769.451/0001-08,171.0,1.0,3014278.01,AGRX11,2023
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022003UX,04.200.649/0001-07,3.0,1.0,2509573.66,AGRX11,2023
VERT COMPANHIA SECURITIZADORA - CRA02200CT5,25.005.683/0001-09,81.0,1.0,2507914.69,AGRX11,2023
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022003UX,04.200.649/0001-07,3.0,1.0,2413749.91,AGRX11,2023
VIRGO COMPANHIA DE SECURITIZAÇÃO - CRA021000SB,08.769.451/0001-08,38.0,1.0,2017487.83,AGRX11,2023
TRUE SECURITIZADORA - CRA02300DQH,12.130.744/0001-00,51.0,1.0,1995167.37,AGRX11,2023
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022009KJ,04.200.649/0001-07,6.0,2.0,1978539.88,AGRX11,2023
TRUE SECURITIZADORA - CRA02200813,12.130.744/0001-00,33.0,1.0,1158601.8,AGRX11,2023
TRUE SECURITIZADORA - CRA02300E1L,12.130.744/0001-00,63.0,1.0,1005392.48,AGRX11,2023
ECO SECURITIZADORA DE DC DO AGRONEGÓCIO - CRA02300CI2,10.753.164/0001-43,259.0,2.0,992637.88,AGRX11,2023
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022003UX,04.200.649/0001-07,3.0,1.0,403468.43,AGRX11,2023
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA021002YC,04.200.649/0001-07,1.0,1.0,28300.69,AGRX11,2023
TRUE SECURITIZADORA - CRA02200799,12.130.744/0001-00,34.0,1.0,16333976.85,AGRX11,2022
CANAL COMPANHIA DE SECURITIZAÇÃO - CRA022006BV,41.811.375/0001-19,3.0,1.0,7627211.74,AGRX11,2022
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022003UX,04.200.649/0001-07,3.0,1.0,6381148.1,AGRX11,2022
CANAL COMPANHIA DE SECURITIZAÇÃO - CRA022006BW,41.811.375/0001-19,3.0,2.0,5117144.1,AGRX11,2022
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022009KH,04.200.649/0001-07,6.0,1.0,5100256.16,AGRX11,2022
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA021002YC,04.200.649/0001-07,1.0,1.0,4253217.11,AGRX11,2022
VIRGO COMPANHIA DE SECURITIZAÇÃO - CRA021000SB,08.769.451/0001-08,38.0,1.0,2532815.93,AGRX11,2022
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022009KJ,04.200.649/0001-07,6.0,2.0,2254479.61,AGRX11,2022
TRUE SECURITIZADORA - CRA02200813,12.130.744/0001-00,33.0,1.0,1568692.82,AGRX11,2022
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA022003UX,04.200.649/0001-07,3.0,1.0,50300.71,AGRX11,2022
COMPANHIA PROVINCIA DE SECURITIZAÇÃO - CRA021002YC,04.200.649/0001-07,1.0,1.0,35534.59,AGRX11,2022
RBCAPITALRES,02.773.542/0001-22,1.0,380.0,1788206.83,AJFI11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,24.0,2.0,5844856.01,ALZR11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,317.0,4169025.08,ALZR11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,331.0,3878719.87,ALZR11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,219.0,3044046.84,ALZR11,2024
BARI SECURITIZADORA S.A.,10.608.405/0001-60,3.0,1.0,2518919.61,ALZR11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,1.0,31.0,2123358.29,ALZR11,2024
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,204.0,1754006.79,ALZR11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,255.0,1507168.8,ALZR11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,24.0,2.0,6077671.21,ALZR11,2023
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,317.0,4430560.98,ALZR11,2023
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4.0,331.0,4182547.89,ALZR11,2023
BARI SECURITIZADORA S.A.,10.608.405/0001-60,3.0,1.0,2469081.2,ALZR11,2023
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,331.0,3941960.95,ALZR11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,317.0,3902600.24,ALZR11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,2.0,3482753.02,ALZR11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,,219.0,2816002.02,ALZR11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,320.0,2216611.1,ALZR11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,,168.0,2077168.22,ALZR11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,,31.0,1887023.63,ALZR11,2022
CRI_21I0801132 - OPEA SEC,02.773.542/0001-22,1.0,380.0,4053281.68,APTO11,2024
CRI_22E1314836 - TRUE SEC,12.130.744/0001-00,50.0,1.0,4023941.25,APTO11,2024
CRI_22L1125928 - OPEA SEC,02.773.542/0001-22,84.0,2.0,3829299.91,APTO11,2024
CRI_22K1321023_DU2 - CANAL CIA DE SEC,41.811.375/0001-19,18.0,1.0,3221832.49,APTO11,2024
CRI_22F0236430 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,2334520.78,APTO11,2024
CRI_22E1273339_DU - CANAL CIA DE SEC,41.811.375/0001-19,2.0,1.0,2053983.66,APTO11,2024
CRI_23L1606337 - OPEA SEC,02.773.542/0001-22,239.0,2.0,1641980.75,APTO11,2024
CRI_23L1606321 - OPEA SEC,02.773.542/0001-22,239.0,1.0,1641854.23,APTO11,2024
CRI_22E1273339_DU - CANAL CIA DE SEC,41.811.375/0001-19,2.0,1.0,1487773.47,APTO11,2024
CRI_19E0281174 - HABITASEC SEC,09.304.427/0001-58,1.0,147.0,1452409.14,APTO11,2024
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,1421670.82,APTO11,2024
CRI_23E0884935 - CANAL CIA DE SEC,41.811.375/0001-19,2.0,2.0,1024476.57,APTO11,2024
CRI_22K1321023_DU2 - CANAL CIA DE SEC,41.811.375/0001-19,18.0,1.0,822641.23,APTO11,2024
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,804371.24,APTO11,2024
CRI_21C0777936 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,697327.32,APTO11,2024
CRI_21I0801132 - OPEA SEC,02.773.542/0001-22,1.0,380.0,447386.16,APTO11,2024
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,250904.79,APTO11,2024
CRI_22E1314836 - TRUE SEC,12.130.744/0001-00,50.0,1.0,4178023.46,APTO11,2023
CRI_21I0801132 - OPEA SEC,02.773.542/0001-22,1.0,380.0,3978020.78,APTO11,2023
CRI_22L1125928 - OPEA SEC,02.773.542/0001-22,84.0,2.0,3941263.9,APTO11,2023
CRI_22K1321023_DU2 - CANAL CIA DE SEC,41.811.375/0001-19,18.0,1.0,3236775.89,APTO11,2023
CRI_22F0236430 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,2948926.81,APTO11,2023
CRI_23L1606337 - OPEA SEC,02.773.542/0001-22,239.0,2.0,2252669.77,APTO11,2023
CRI_23L1606321 - OPEA SEC,02.773.542/0001-22,239.0,1.0,2252322.64,APTO11,2023
CRI_22E1273339 - CANAL CIA DE SEC,41.811.375/0001-19,2.0,1.0,2045476.27,APTO11,2023
CRI_19E0281174 - HABITA SEC,09.304.427/0001-58,1.0,147.0,1727642.16,APTO11,2023
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,1512399.2,APTO11,2023
CRI_22E1273339 - CANAL CIA DE SEC,41.811.375/0001-19,2.0,1.0,1481611.26,APTO11,2023
CRI_23E0884935 - CANAL CIA DE SEC,41.811.375/0001-19,2.0,2.0,1032840.87,APTO11,2023
CRI_21C0777936 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,870070.39,APTO11,2023
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,855704.71,APTO11,2023
CRI_22K1321023_DU2 - CANAL CIA DE SEC,41.811.375/0001-19,18.0,1.0,826456.77,APTO11,2023
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4.0,47.0,266917.06,APTO11,2023
TRUE SECURITIZADORA S.A. - CRI_21K0906902,12.130.744/0001-00,1.0,473.0,4228797.83,APTO11,2022
RB CAPITAL SA - CRI_20I0668028,03.559.006/0001-91,1.0,275.0,4054102.12,APTO11,2022
VIRGOSEC - CRI_19I0739560,08.769.451/0001-08,4.0,47.0,2487767.05,APTO11,2022
TRUE SECURITIZADORA S.A. - CRI_21E0585082,12.130.744/0001-00,1.0,391.0,2368914.86,APTO11,2022
TRUE SECURITIZADORA S.A. - CRI_21C0574028,12.130.744/0001-00,1.0,365.0,2266359.73,APTO11,2022
HABITASEC - CRI_19E0281174,09.304.427/0001-58,1.0,147.0,2028747.37,APTO11,2022
VIRGOSEC - CRI_21C0777936,08.769.451/0001-08,4.0,238.0,1757284.59,APTO11,2022
PROVINCIA SEC - CRI_19F0022619,04.200.649/0001-07,3.0,5.0,1659076.83,APTO11,2022
VIRGOSEC - CRI_19I0739560,08.769.451/0001-08,4.0,47.0,1407560.9,APTO11,2022
RBCAPITALSEC - CRI_21D0457416,03.559.006/0001-91,1.0,316.0,4067655.63,APTO11,2021
VIRGOSEC - CRI_21C0777936,08.769.451/0001-08,4.0,238.0,4033520.88,APTO11,2021
TRUE SECURITIZADORA S.A. - CRI_21C0574028,12.130.744/0001-00,1.0,365.0,2532820.82,APTO11,2021
TRUE SECURITIZADORA S.A. - CRI_21K0906902,12.130.744/0001-00,1.0,473.0,2532774.2,APTO11,2021
VIRGOSEC - CRI_19I0739560,08.769.451/0001-08,4.0,47.0,2520884.12,APTO11,2021
TRUE SECURITIZADORA S.A. - CRI_21E0585082,12.130.744/0001-00,1.0,391.0,1916283.8,APTO11,2021
VIRGOSEC - CRI_19I0739560,08.769.451/0001-08,4.0,47.0,1403013.92,APTO11,2021
21K0870291,13.349.677/0001-81,2.0,26.0,14361770.09,ARRI11,2024
23B2365601,12.130.744/0001-00,1.0,105.0,13276852.83,ARRI11,2024
21L0848411,28.913.030/0001-08,1.0,93.0,12308558.5,ARRI11,2024
22D0891481,13.349.677/0001-81,2.0,27.0,11625899.41,ARRI11,2024
21I0776612,11.257.352/0001-43,1.0,15.0,9609042.07,ARRI11,2024
21K0146621,13.349.677/0001-81,2.0,23.0,8129560.79,ARRI11,2024
22E1284967,12.130.744/0001-00,1.0,76.0,6535318.7,ARRI11,2024
21F0968888,02.105.040/0001-23,4.0,277.0,5102660.61,ARRI11,2024
20J0720654,11.257.352/0001-43,1.0,7.0,4970089.07,ARRI11,2024
23C2831601,12.130.744/0001-00,156.0,1.0,4929197.52,ARRI11,2024
20I0851693,12.130.744/0001-00,1.0,260.0,4480789.41,ARRI11,2024
18I0295355,13.349.677/0001-81,2.0,16.0,3729405.81,ARRI11,2024
TSSA18,28.913.030/0001-08,8.0,1.0,3569699.91,ARRI11,2024
19K0981679,08.769.451/0001-08,4.0,54.0,3220124.36,ARRI11,2024
21G0707741,13.349.677/0001-81,2.0,22.0,2617933.87,ARRI11,2024
24C1582963,13.349.677/0001-81,5.0,1.0,2010268.47,ARRI11,2024
23J2255808,11.257.352/0001-43,1.0,19.0,2006313.52,ARRI11,2024
23E1438583,11.257.352/0001-43,1.0,16.0,1536701.14,ARRI11,2024
23E1462734,11.257.352/0001-43,1.0,18.0,1508256.86,ARRI11,2024
23E1462691,11.257.352/0001-43,1.0,17.0,1502788.73,ARRI11,2024
20G0703191,10.608.405/0001-60,1.0,84.0,1004501.61,ARRI11,2024
19B0177968,08.903.116/0001-42,1.0,31.0,722363.52,ARRI11,2024
17K0150400,10.608.405/0001-60,1.0,64.0,683385.5,ARRI11,2024
21K0870291,13.349.677/0001-81,2.0,26.0,14758457.85,ARRI11,2023
21L0848411,28.913.030/0001-08,1.0,93.0,12013734.42,ARRI11,2023
22D0891481,13.349.677/0001-81,2.0,27.0,11455370.9,ARRI11,2023
23B2365601,12.130.744/0001-00,1.0,105.0,9641720.88,ARRI11,2023
21I0776612,11.257.352/0001-43,1.0,15.0,9299722.69,ARRI11,2023
21K0146621,13.349.677/0001-81,2.0,23.0,8797491.15,ARRI11,2023
22E1284967,12.130.744/0001-00,1.0,76.0,7327698.29,ARRI11,2023
21F0968888,02.105.040/0001-23,4.0,277.0,5497915.58,ARRI11,2023
20J0720654,11.257.352/0001-43,1.0,7.0,4788870.74,ARRI11,2023
20I0851693,12.130.744/0001-00,1.0,260.0,4654262.51,ARRI11,2023
20F0718722,09.304.427/0001-58,1.0,203.0,3923872.28,ARRI11,2023
20F0718010,09.304.427/0001-58,1.0,201.0,3702246.54,ARRI11,2023
19K0981679,08.769.451/0001-08,4.0,54.0,3342902.37,ARRI11,2023
21G0707741,13.349.677/0001-81,2.0,22.0,2935682.44,ARRI11,2023
23E1438583,11.257.352/0001-43,1.0,16.0,1542208.21,ARRI11,2023
23E1462691,11.257.352/0001-43,1.0,17.0,1533147.87,ARRI11,2023
23E1462734,11.257.352/0001-43,1.0,18.0,1531568.99,ARRI11,2023
18I0295355,13.349.677/0001-81,2.0,16.0,1527982.37,ARRI11,2023
TSSA18,28.913.030/0001-08,8.0,1.0,1500198.6,ARRI11,2023
20G0703191,10.608.405/0001-60,1.0,84.0,1173807.87,ARRI11,2023
23J2255808,11.257.352/0001-43,1.0,19.0,1007855.25,ARRI11,2023
19B0177968,08.903.116/0001-42,1.0,31.0,828609.01,ARRI11,2023
17K0150400,10.608.405/0001-60,1.0,64.0,803156.23,ARRI11,2023
REITSEC,13.349.677/0001-81,2.0,26.0,10925990.87,ARRI11,2022
REITSEC,13.349.677/0001-81,2.0,27.0,10880762.98,ARRI11,2022
REITSEC,13.349.677/0001-81,2.0,23.0,9854025.26,ARRI11,2022
TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS II S.A.,26.609.050/0001-64,1.0,93.0,8880099.12,ARRI11,2022
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,15.0,8574398.23,ARRI11,2022
APICE SECURITIZADORA,12.130.744/0001-00,1.0,76.0,6927280.59,ARRI11,2022
VIRGO SEC,08.769.451/0001- 0,4.0,227.0,5227047.26,ARRI11,2022
APICE SECURITIZADORA,12.130.744/0001-00,1.0,260.0,4791850.33,ARRI11,2022
APICE SECURITIZADORA,12.130.744/0001-00,1.0,31.0,4664252.0,ARRI11,2022
REITSEC,13.349.677/0001-81,2.0,21.0,4529299.58,ARRI11,2022
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,7.0,4159069.81,ARRI11,2022
HABITASEC,09.304.427/0001-58,1.0,203.0,3756959.49,ARRI11,2022
HABITASEC,09.304.427/0001-58,1.0,201.0,3500921.61,ARRI11,2022
VIRGO SEC,08.769.451/0001- 0,4.0,54.0,3469146.3,ARRI11,2022
BARIGUI SECURITIZADORA,10.608.405/0002-41,1.0,7.0,3019413.64,ARRI11,2022
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,6.0,2502070.87,ARRI11,2022
VIRGO SEC,08.769.451/0001- 0,4.0,98.0,2216509.35,ARRI11,2022
REITSEC,13.349.677/0001-81,2.0,16.0,1626993.13,ARRI11,2022
BARIGUI SECURITIZADORA,10.608.405/0002-41,1.0,84.0,1140914.78,ARRI11,2022
BARIGUI SECURITIZADORA,10.608.405/0002-41,1.0,64.0,1015052.28,ARRI11,2022
NOVA SEC,08.903.116/0001-42,1.0,31.0,964591.52,ARRI11,2022
APICE SECURITIZADORA,12.130.744/0001-00,1.0,430.0,288495.5,ARRI11,2022
REITSEC,13.349.677/0001-81,2.0,21.0,10391341.36,ARRI11,2021
REITSEC,13.349.677/0001-81,2.0,23.0,10238140.32,ARRI11,2021
TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS II S.A.,26.609.050/0001-64,1.0,93.0,10026384.31,ARRI11,2021
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,15.0,8280502.08,ARRI11,2021
REITSEC,13.349.677/0001-81,2.0,26.0,6096851.51,ARRI11,2021
CIBRASEC,02.105.040/0001-23,4.0,222.0,5306648.79,ARRI11,2021
APICE SECURITIZADORA,12.130.744/0001-00,1.0,260.0,4803761.04,ARRI11,2021
APICE SECURITIZADORA,12.130.744/0001-00,1.0,31.0,4610629.2,ARRI11,2021
VIRGO SEC,08.769.451/0001- 0,4.0,95.0,4175105.33,ARRI11,2021
REITSEC,13.349.677/0001-81,2.0,26.0,4064567.67,ARRI11,2021
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,9.0,4038654.2,ARRI11,2021
VIRGO SEC,08.769.451/0001- 0,4.0,98.0,3497086.06,ARRI11,2021
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,7.0,3357094.26,ARRI11,2021
VIRGO SEC,08.769.451/0001- 0,4.0,54.0,3308563.78,ARRI11,2021
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,6.0,2810021.84,ARRI11,2021
APICE SECURITIZADORA,12.130.744/0001-00,1.0,430.0,2513728.63,ARRI11,2021
REITSEC,13.349.677/0001-81,2.0,16.0,1488614.55,ARRI11,2021
BARIGUI SECURITIZADORA,10.608.405/0002-41,1.0,64.0,1144855.47,ARRI11,2021
BARIGUI SECURITIZADORA,10.608.405/0002-41,1.0,84.0,1100387.73,ARRI11,2021
NOVA SEC,08.903.116/0001-42,1.0,31.0,1090950.86,ARRI11,2021
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,1.0,9.0,729201.45,ARRI11,2021
APICE SECURITIZADORA,12.130.744/0001-00,,,4093954.73,ARRI11,2020
APICE SECURITIZADORA,12.130.744/0001-00,,,3801765.27,ARRI11,2020
ISEC SECURITIZADORA S.A,08.769.451/0001-18,,,3783248.7,ARRI11,2020
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,,,3588404.54,ARRI11,2020
ISEC SECURITIZADORA S.A,08.769.451/0001-08,,,3475127.79,ARRI11,2020
BSI CAPITAL SECURITIZADORA,11.257.352/0001-43,,,3408528.37,ARRI11,2020
ISEC SECURITIZADORA S.A,08.769.451/0001-08,,,1487532.88,ARRI11,2020
BARIGUI SECURITIZADORA,10.608.405/0001-60,,,1370497.94,ARRI11,2020
NOVA SEC,08.903.116/0001-42,,,1285606.23,ARRI11,2020
BARIGUI SECURITIZADORA,10.608.405/0001-60,,,1016081.97,ARRI11,2020
BARIGUI SECURITIZADORA S.A.-21C0641790,10.608.405/0001-60,1.0,88.0,36400850.38,BARI11,2024
BARIGUI SECURITIZADORA S.A.-23H1578104,10.608.405/0001-60,1.0,114.0,19491160.7,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K0643973,10.608.405/0001-60,1.0,111.0,17257949.96,BARI11,2024
BARIGUI SECURITIZADORA S.A.-21H0770156,10.608.405/0001-60,1.0,95.0,16721371.3,BARI11,2024
TRUE SECURITIZADORA S.A.-21L0866334,12.130.744/0001-00,1.0,486.0,15919464.24,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22I0099580,10.608.405/0001-60,12.0,1.0,15130774.56,BARI11,2024
BARIGUI SECURITIZADORA S.A.-21H0770120,10.608.405/0001-60,1.0,94.0,14348179.64,BARI11,2024
BARIGUI SECURITIZADORA S.A.-20E0929816,10.608.405/0001-60,1.0,80.0,12328155.62,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K0643283,10.608.405/0001-60,1.0,109.0,12262126.07,BARI11,2024
BARIGUI SECURITIZADORA S.A.-23B0508037,10.608.405/0001-60,10.0,1.0,12017994.51,BARI11,2024
BARIGUI SECURITIZADORA S.A.-21D0521612,10.608.405/0001-60,1.0,89.0,10426680.59,BARI11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO-21H0926710,08.769.451/0001-08,4.0,347.0,10351074.19,BARI11,2024
BARIGUI SECURITIZADORA S.A.-19L0840477,10.608.405/0001-60,1.0,75.0,10254998.04,BARI11,2024
CANAL COMPANHIA DE SECURITIZAÇÃO-24E2453531,41.811.375/0001-19,100.0,1.0,9975085.12,BARI11,2024
HABITASEC SECURITIZADORA-19L0823309,09.304.427/0001-58,1.0,181.0,9879923.0,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K1045233,10.608.405/0001-60,1.0,112.0,9570242.47,BARI11,2024
BARIGUI SECURITIZADORA S.A.-20E0929816,10.608.405/0001-60,1.0,80.0,8706465.49,BARI11,2024
BARIGUI SECURITIZADORA S.A.-23H1578104,10.608.405/0001-60,1.0,114.0,8660072.63,BARI11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO-24F1278543,08.769.451/0001-08,96.0,1.0,8165956.93,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K1045039,10.608.405/0001-60,1.0,113.0,8084425.46,BARI11,2024
BARIGUI SECURITIZADORA S.A.-21F0929727,10.608.405/0001-60,1.0,91.0,7801552.4,BARI11,2024
VIRGO II COMPANHIA DE SECURITIZACAO-21F0968888,02.105.040/0001-23,4.0,277.0,7612046.78,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22L1564926,10.608.405/0001-60,16.0,1.0,7563796.39,BARI11,2024
TRUE SECURITIZADORA S.A.-21K0906902,12.130.744/0001-00,1.0,473.0,7328659.35,BARI11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO-20I0777292,08.769.451/0001-08,4.0,113.0,7026906.39,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22C0899517,10.608.405/0001-60,1.0,103.0,6302156.21,BARI11,2024
TRUE SECURITIZADORA S.A.-20B0980166,12.130.744/0001-00,1.0,212.0,5554044.78,BARI11,2024
OURINVEST SECURITIZADORA SA-21I0912120,12.320.349/0001-90,1.0,46.0,4295068.94,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K1045233,10.608.405/0001-60,1.0,112.0,4171297.39,BARI11,2024
TRUE SECURITIZADORA S.A.-20B0980166,12.130.744/0001-00,1.0,212.0,3911299.14,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K0643655,10.608.405/0001-60,1.0,110.0,3144262.81,BARI11,2024
BARIGUI SECURITIZADORA S.A.-23B0508037,10.608.405/0001-60,10.0,1.0,3136696.57,BARI11,2024
VERT COMPANHIA SECURITIZADORA-22D0847835,25.005.683/0001-09,73.0,2.0,3003655.91,BARI11,2024
TRUE SECURITIZADORA S.A.-21I0683349,12.130.744/0001-00,1.0,435.0,2963527.87,BARI11,2024
BARIGUI SECURITIZADORA S.A.-22K1045039,10.608.405/0001-60,1.0,113.0,2616920.16,BARI11,2024
BARIGUI SECURITIZADORA S.A.-19L0840477,10.608.405/0001-60,1.0,75.0,2563749.51,BARI11,2024
BARIGUI SECURITIZADORA S.A.-19H0263644,10.608.405/0001-60,1.0,71.0,2021480.9,BARI11,2024
BARIGUI SECURITIZADORA S.A.-19H0263644,10.608.405/0001-60,1.0,71.0,1996633.9,BARI11,2024
BARIGUI SECURITIZADORA S.A.-21F0930158,10.608.405/0001-60,1.0,92.0,1891761.44,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,1766191.4,BARI11,2024
BARIGUI SECURITIZADORA S.A.-21D0521769,10.608.405/0001-60,1.0,90.0,1665349.37,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,866629.74,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,866629.74,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,707169.86,BARI11,2024
BARIGUI SECURITIZADORA S.A.-19H0263644,10.608.405/0001-60,1.0,71.0,626055.65,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,617907.0,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,606640.82,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,346651.89,BARI11,2024
RB CAPITAL SECURITIZADORA S.A.-23K2348010,03.559.006/0001-91,223.0,1.0,346651.89,BARI11,2024
BARIGUI SEC - 21C0641790,10.608.405/0001-60,1.0,88.0,43580323.58,BARI11,2023
BARIGUI SEC - 23H1578104,10.608.405/0001-60,1.0,114.0,24256623.54,BARI11,2023
BARIGUI SEC - 21H0770156,10.608.405/0001-60,1.0,95.0,20084642.66,BARI11,2023
BARIGUI SEC - 22K0643973,10.608.405/0001-60,1.0,111.0,18788226.53,BARI11,2023
BARIGUI SEC - 22I0099580,10.608.405/0001-60,12.0,1.0,17528226.64,BARI11,2023
BARIGUI SEC - 20E0929816,10.608.405/0001-60,1.0,80.0,16074855.59,BARI11,2023
BARIGUI SEC - 21H0770120,10.608.405/0001-60,1.0,94.0,14749643.08,BARI11,2023
BARIGUI SEC - 23B0508037,10.608.405/0001-60,10.0,1.0,14061092.89,BARI11,2023
BARIGUI SEC - 21D0521612,10.608.405/0001-60,1.0,89.0,12484039.67,BARI11,2023
BARIGUI SEC - 22K0643283,10.608.405/0001-60,1.0,109.0,12262126.07,BARI11,2023
BARIGUI SEC - 20E0929816,10.608.405/0001-60,1.0,80.0,11352482.87,BARI11,2023
VIRGO SECURITIZACAO - 21H0926710,08.769.451/0001-08,4.0,347.0,11319011.83,BARI11,2023
BARIGUI SEC - 19L0840477,10.608.405/0001-60,1.0,75.0,11233170.29,BARI11,2023
BARIGUI SEC - 22K1045039,10.608.405/0001-60,1.0,113.0,11073979.99,BARI11,2023
HABITASEC - 19L0823309,09.304.427/0001-58,1.0,181.0,10780283.52,BARI11,2023
BARIGUI SEC - 23H1578104,10.608.405/0001-60,1.0,114.0,10777404.43,BARI11,2023
BARIGUI SEC - 22K1045233,10.608.405/0001-60,1.0,112.0,10415051.64,BARI11,2023
BARIGUI SEC - 21F0929727,10.608.405/0001-60,1.0,91.0,8961386.39,BARI11,2023
BARIGUI SEC - 22L1564926,10.608.405/0001-60,16.0,1.0,8833629.97,BARI11,2023
VIRGO SECURITIZACAO - 20I0777292,08.769.451/0001-08,4.0,113.0,8567569.38,BARI11,2023
CIBRASEC - 21F0968888,02.105.040/0001-23,4.0,277.0,8179798.79,BARI11,2023
BARIGUI SEC - 22C0899517,10.608.405/0001-60,1.0,103.0,7823642.99,BARI11,2023
