Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro,Data,Ano,Mes,Dia
RNDP11,4T2018,2.559,-206.0,0.0,0.0,1.975,791.0,2018-10-01,2018,10,1
RNDP11,4T2019,7.705,-2.655,0.0,0.0,10.246,114.0,2019-10-01,2019,10,1
RNDP11,4T2020,12.133,1.2,0.0,0.0,10.74,193.0,2020-10-01,2020,10,1
RNDP11,4T2021,-1.452,-100.0,0.0,0.0,-1.501,148.0,2021-10-01,2021,10,1
RNDP11,4T2023,472.0,-62.0,0.0,0.0,467.0,66.0,2023-10-01,2023,10,1
RNGO11,1T2017,4.629,-390.0,0.0,4.943,0.0,76.0,2017-01-01,2017,1,1
RNGO11,1T2018,4.349,-480.0,0.0,4.778,0.0,51.0,2018-01-01,2018,1,1
RNGO11,1T2019,4.232,-565.0,0.0,4.745,51.0,0.0,2019-01-01,2019,1,1
RNGO11,1T2020,3.515,-218.0,0.0,3.703,0.0,30.0,2020-01-01,2020,1,1
RNGO11,1T2021,3.33,-199.0,0.0,3.512,0.0,17.0,2021-01-01,2021,1,1
RNGO11,1T2022,2.949,-265.0,0.0,3.098,0.0,116.0,2022-01-01,2022,1,1
RNGO11,1T2023,3.175,-232.0,0.0,3.276,0.0,131.0,2023-01-01,2023,1,1
RNGO11,1T2024,3.342,-224.0,0.0,3.461,0.0,105.0,2024-01-01,2024,1,1
RNGO11,2T2017,4.36,-240.0,0.0,4.532,0.0,68.0,2017-04-01,2017,4,1
RNGO11,2T2018,4.186,-278.0,0.0,4.413,0.0,52.0,2018-04-01,2018,4,1
RNGO11,2T2019,4.091,-733.0,0.0,4.766,0.0,58.0,2019-04-01,2019,4,1
RNGO11,2T2020,3.472,-268.0,0.0,3.718,0.0,22.0,2020-04-01,2020,4,1
RNGO11,2T2021,3.058,-427.0,0.0,3.453,0.0,32.0,2021-04-01,2021,4,1
RNGO11,2T2022,3.556,-261.0,0.0,3.68,0.0,138.0,2022-04-01,2022,4,1
RNGO11,2T2023,3.151,-270.0,0.0,3.3,0.0,121.0,2023-04-01,2023,4,1
RNGO11,3T2017,4.495,-266.0,0.0,4.694,0.0,67.0,2017-07-01,2017,7,1
RNGO11,3T2018,3.994,-237.0,0.0,4.181,0.0,50.0,2018-07-01,2018,7,1
RNGO11,3T2019,4.063,-658.0,0.0,4.664,0.0,57.0,2019-07-01,2019,7,1
RNGO11,3T2020,3.68,-197.0,0.0,3.857,0.0,19.0,2020-07-01,2020,7,1
RNGO11,3T2021,3.245,-53.0,0.0,3.237,0.0,62.0,2021-07-01,2021,7,1
RNGO11,3T2022,3.584,-230.0,0.0,3.644,0.0,169.0,2022-07-01,2022,7,1
RNGO11,3T2023,3.863,-250.0,0.0,3.981,0.0,132.0,2023-07-01,2023,7,1
RNGO11,4T2017,1.31,-315.0,0.0,1.571,0.0,55.0,2017-10-01,2017,10,1
RNGO11,4T2018,5.863,-330.0,0.0,6.143,0.0,50.0,2018-10-01,2018,10,1
RNGO11,4T2019,27.562,-643.0,0.0,28.16,0.0,44.0,2019-10-01,2019,10,1
RNGO11,4T2020,-164.0,-348.0,0.0,162.0,0.0,22.0,2020-10-01,2020,10,1
RNGO11,4T2021,-34.486,-305.0,0.0,-34.268,0.0,87.0,2021-10-01,2021,10,1
RNGO11,4T2022,672.0,-330.0,0.0,846.0,0.0,155.0,2022-10-01,2022,10,1
RNGO11,4T2023,-8.034,-354.0,0.0,-7.814,0.0,135.0,2023-10-01,2023,10,1
RPRI11,1T2022,1.13,-93.0,0.0,0.0,1.095,128.0,2022-01-01,2022,1,1
RPRI11,1T2023,-15.51,1.808,0.0,0.0,-16.34,-978.0,2023-01-01,2023,1,1
RPRI11,1T2024,9.878,-1.39,0.0,0.0,9.621,1.647,2024-01-01,2024,1,1
RPRI11,2T2022,4.736,-475.0,0.0,0.0,4.602,609.0,2022-04-01,2022,4,1
RPRI11,2T2023,8.56,-923.0,0.0,0.0,9.214,269.0,2023-04-01,2023,4,1
RPRI11,2T2024,11.255,-1.439,0.0,0.0,12.376,318.0,2024-04-01,2024,4,1
RPRI11,3T2022,7.653,-947.0,0.0,0.0,7.939,661.0,2022-07-01,2022,7,1
RPRI11,3T2023,6.08,-968.0,0.0,0.0,6.672,376.0,2023-07-01,2023,7,1
RPRI11,4T2022,8.238,-954.0,0.0,0.0,8.748,445.0,2022-10-01,2022,10,1
RPRI11,4T2023,7.358,-996.0,0.0,0.0,7.641,713.0,2023-10-01,2023,10,1
RRCI11,1T2021,1.225,-91.0,0.0,0.0,1.285,31.0,2021-01-01,2021,1,1
RRCI11,1T2022,1.846,-81.0,0.0,0.0,1.888,39.0,2022-01-01,2022,1,1
RRCI11,1T2024,848.0,-138.0,0.0,0.0,922.0,65.0,2024-01-01,2024,1,1
RRCI11,2T2021,965.0,-144.0,0.0,0.0,1.084,25.0,2021-04-01,2021,4,1
RRCI11,2T2023,2.22,-139.0,0.0,0.0,2.339,20.0,2023-04-01,2023,4,1
RRCI11,2T2024,1.3,-140.0,0.0,0.0,1.371,69.0,2024-04-01,2024,4,1
RRCI11,3T2021,1.605,-138.0,0.0,0.0,1.729,14.0,2021-07-01,2021,7,1
RRCI11,3T2023,823.0,-135.0,0.0,0.0,922.0,37.0,2023-07-01,2023,7,1
RRCI11,4T2021,1.393,-216.0,0.0,0.0,1.586,23.0,2021-10-01,2021,10,1
RRCI11,4T2023,1.316,-145.0,0.0,0.0,1.401,60.0,2023-10-01,2023,10,1
RURA11,1T2022,3.692,-958.0,0.0,0.0,0.0,4.65,2022-01-01,2022,1,1
RURA11,1T2023,34.415,-894.0,0.0,0.0,31.526,3.783,2023-01-01,2023,1,1
RURA11,1T2024,52.215,-4.197,0.0,0.0,53.587,2.825,2024-01-01,2024,1,1
RURA11,2T2022,13.353,-1.774,0.0,0.0,5.137,9.99,2022-04-01,2022,4,1
RURA11,2T2023,35.223,7.285,0.0,0.0,25.637,2.301,2023-04-01,2023,4,1
RURA11,2T2024,49.438,-13.467,0.0,0.0,62.352,552.0,2024-04-01,2024,4,1
RURA11,3T2022,20.643,725.0,0.0,0.0,16.62,3.298,2022-07-01,2022,7,1
RURA11,3T2023,47.656,-7.844,0.0,0.0,48.285,7.216,2023-07-01,2023,7,1
RURA11,4T2022,25.264,839.0,0.0,0.0,23.121,1.303,2022-10-01,2022,10,1
RURA11,4T2023,48.225,-1.186,0.0,0.0,40.72,8.691,2023-10-01,2023,10,1
RVBI11,1T2020,-10.453,-414.0,0.0,0.0,-10.471,431.0,2020-01-01,2020,1,1
RVBI11,1T2021,1.555,-1.108,0.0,0.0,2.633,31.0,2021-01-01,2021,1,1
RVBI11,1T2022,1.188,-657.0,0.0,0.0,1.734,112.0,2022-01-01,2022,1,1
RVBI11,1T2023,-883.0,-331.0,0.0,0.0,-585.0,33.0,2023-01-01,2023,1,1
RVBI11,1T2024,3.821,-1.948,0.0,0.0,5.2,569.0,2024-01-01,2024,1,1
RVBI11,2T2020,13.504,-360.0,0.0,0.0,13.777,86.0,2020-04-01,2020,4,1
RVBI11,2T2021,-2.086,-51.0,0.0,0.0,-2.133,97.0,2021-04-01,2021,4,1
RVBI11,2T2022,1.633,-792.0,0.0,0.0,2.301,124.0,2022-04-01,2022,4,1
RVBI11,2T2023,10.975,-327.0,0.0,0.0,11.256,47.0,2023-04-01,2023,4,1
RVBI11,2T2024,383.0,-11.031,0.0,0.0,4.521,6.892,2024-04-01,2024,4,1
RVBI11,3T2020,-238.0,-660.0,0.0,0.0,373.0,50.0,2020-07-01,2020,7,1
RVBI11,3T2021,-295.0,-556.0,0.0,0.0,187.0,74.0,2021-07-01,2021,7,1
RVBI11,3T2022,4.282,-354.0,0.0,0.0,4.566,69.0,2022-07-01,2022,7,1
RVBI11,3T2023,3.557,-427.0,0.0,0.0,3.72,263.0,2023-07-01,2023,7,1
RVBI11,4T2020,3.912,-869.0,0.0,0.0,4.734,47.0,2020-10-01,2020,10,1
RVBI11,4T2021,3.625,-977.0,0.0,0.0,4.511,90.0,2021-10-01,2021,10,1
RVBI11,4T2022,-1.061,-591.0,0.0,0.0,-550.0,80.0,2022-10-01,2022,10,1
RVBI11,4T2023,2.347,-947.0,0.0,0.0,3.116,178.0,2023-10-01,2023,10,1
RZAG11,1T2022,10.134,-913.0,0.0,0.0,10.95,97.0,2022-01-01,2022,1,1
RZAG11,1T2024,15.436,-2.057,0.0,0.0,17.184,309.0,2024-01-01,2024,1,1
RZAG11,2T2022,20.951,-2.431,0.0,0.0,23.156,226.0,2022-04-01,2022,4,1
RZAG11,2T2024,30.259,-3.349,0.0,0.0,33.149,458.0,2024-04-01,2024,4,1
RZAG11,3T2022,12.815,-972.0,0.0,0.0,13.671,116.0,2022-07-01,2022,7,1
RZAG11,4T2021,5.312,-880.0,0.0,0.0,4.2,1.992,2021-10-01,2021,10,1
RZAG11,4T2022,46.196,-3.802,0.0,0.0,44.082,5.915,2022-10-01,2022,10,1
RZAG11,4T2023,63.024,-5.323,0.0,0.0,67.214,1.133,2023-10-01,2023,10,1
RZAK11,1T2021,4.003,-545.0,0.0,0.0,5.174,-626.0,2021-01-01,2021,1,1
RZAK11,1T2022,10.587,-1.945,0.0,0.0,12.011,520.0,2022-01-01,2022,1,1
RZAK11,1T2023,24.946,-2.614,0.0,0.0,23.363,4.197,2023-01-01,2023,1,1
RZAK11,1T2024,6.06,-2.599,0.0,0.0,5.607,3.051,2024-01-01,2024,1,1
RZAK11,2T2021,7.824,-684.0,0.0,0.0,5.674,2.834,2021-04-01,2021,4,1
RZAK11,2T2022,17.585,-2.891,0.0,0.0,17.385,3.092,2022-04-01,2022,4,1
RZAK11,2T2023,33.463,-4.081,0.0,0.0,33.855,3.689,2023-04-01,2023,4,1
RZAK11,2T2024,20.688,-2.468,0.0,0.0,21.277,1.879,2024-04-01,2024,4,1
RZAK11,3T2021,4.203,-611.0,0.0,0.0,7.643,-2.829,2021-07-01,2021,7,1
RZAK11,3T2022,20.144,-1.13,0.0,0.0,15.232,6.043,2022-07-01,2022,7,1
RZAK11,3T2023,26.735,-3.714,0.0,0.0,30.124,325.0,2023-07-01,2023,7,1
RZAK11,4T2020,228.0,-115.0,0.0,0.0,206.0,137.0,2020-10-01,2020,10,1
RZAK11,4T2021,5.849,-552.0,0.0,0.0,6.328,74.0,2021-10-01,2021,10,1
RZAK11,4T2022,18.485,-2.509,0.0,0.0,12.344,8.65,2022-10-01,2022,10,1
RZAK11,4T2023,20.992,-1.978,0.0,0.0,21.774,1.195,2023-10-01,2023,10,1
RZAT11,1T2020,1.084,-180.0,0.0,1.258,6.0,0.0,2020-01-01,2020,1,1
RZAT11,1T2021,253.0,-902.0,0.0,1.072,0.0,83.0,2021-01-01,2021,1,1
RZAT11,1T2022,11.519,-943.0,0.0,12.199,150.0,113.0,2022-01-01,2022,1,1
RZAT11,1T2023,13.656,-898.0,0.0,14.048,276.0,230.0,2023-01-01,2023,1,1
RZAT11,1T2024,13.938,-1.055,0.0,14.216,740.0,38.0,2024-01-01,2024,1,1
RZAT11,2T2020,325.0,-110.0,0.0,429.0,-4.0,10.0,2020-04-01,2020,4,1
RZAT11,2T2021,3.811,-66.0,0.0,3.082,103.0,692.0,2021-04-01,2021,4,1
RZAT11,2T2022,15.139,-1.572,0.0,15.69,781.0,239.0,2022-04-01,2022,4,1
RZAT11,2T2023,12.342,-1.857,0.0,13.884,234.0,81.0,2023-04-01,2023,4,1
RZAT11,2T2024,13.518,-2.048,0.0,288.027,-272.513,52.0,2024-04-01,2024,4,1
RZAT11,3T2020,1.181,-158.0,0.0,1.385,0.0,-46.0,2020-07-01,2020,7,1
RZAT11,3T2021,4.429,-487.0,0.0,3.492,1.036,388.0,2021-07-01,2021,7,1
RZAT11,3T2022,9.451,-2.232,0.0,9.404,2.228,51.0,2022-07-01,2022,7,1
RZAT11,3T2023,7.923,-1.674,0.0,9.409,146.0,42.0,2023-07-01,2023,7,1
RZAT11,4T2020,1.302,-140.0,0.0,1.405,0.0,36.0,2020-10-01,2020,10,1
RZAT11,4T2021,8.95,-511.0,0.0,7.862,1.441,158.0,2021-10-01,2021,10,1
RZAT11,4T2022,8.337,-1.292,0.0,7.528,1.937,163.0,2022-10-01,2022,10,1
RZAT11,4T2023,12.496,-2.162,3.214,10.964,431.0,49.0,2023-10-01,2023,10,1
RZTR11,1T2021,7.173,-838.0,0.0,7.929,0.0,82.0,2021-01-01,2021,1,1
RZTR11,1T2022,114.498,-17.189,0.0,56.773,68.682,6.232,2022-01-01,2022,1,1
RZTR11,2T2024,129.021,-12.149,0.0,121.907,11.526,7.738,2024-04-01,2024,4,1
RZTR11,3T2021,41.247,-6.636,0.0,45.31,0.0,2.573,2021-07-01,2021,7,1
RZTR11,3T2022,26.731,-4.288,0.0,29.384,0.0,1.636,2022-07-01,2022,7,1
RZTR11,4T2021,96.517,-21.456,0.0,112.893,0.0,5.08,2021-10-01,2021,10,1
RZTR11,4T2022,62.764,-8.174,0.0,67.717,0.0,3.221,2022-10-01,2022,10,1
RZTR11,4T2023,28.788,-8.723,0.0,34.962,0.0,2.549,2023-10-01,2023,10,1
SADI11,1T2020,3.389,-673.0,0.0,0.0,0.0,4.062,2020-01-01,2020,1,1
SADI11,1T2021,1.787,-514.0,0.0,0.0,1.67,631.0,2021-01-01,2021,1,1
SADI11,1T2022,8.696,-576.0,0.0,0.0,6.869,2.404,2022-01-01,2022,1,1
SADI11,1T2023,5.459,-671.0,0.0,0.0,5.786,344.0,2023-01-01,2023,1,1
SADI11,1T2024,3.422,-419.0,0.0,0.0,3.676,165.0,2024-01-01,2024,1,1
SADI11,2T2020,5.941,-1.396,0.0,0.0,7.336,0.0,2020-04-01,2020,4,1
SADI11,2T2021,2.309,-606.0,0.0,0.0,3.286,-371.0,2021-04-01,2021,4,1
SADI11,2T2022,9.34,-638.0,0.0,0.0,10.914,-936.0,2022-04-01,2022,4,1
SADI11,2T2024,3.873,-417.0,0.0,0.0,4.118,172.0,2024-04-01,2024,4,1
SADI11,3T2020,7.846,-1.986,0.0,0.0,9.832,0.0,2020-07-01,2020,7,1
SADI11,3T2021,4.786,-811.0,0.0,0.0,5.558,39.0,2021-07-01,2021,7,1
SADI11,3T2022,7.489,-727.0,0.0,0.0,8.958,-742.0,2022-07-01,2022,7,1
SADI11,3T2023,6.017,-339.0,0.0,0.0,6.217,139.0,2023-07-01,2023,7,1
SADI11,4T2021,6.528,-633.0,0.0,0.0,7.047,114.0,2021-10-01,2021,10,1
SADI11,4T2023,5.127,-419.0,0.0,0.0,5.352,193.0,2023-10-01,2023,10,1
SARE11,1T2020,2.645,-494.0,0.0,761.0,0.0,2.378,2020-01-01,2020,1,1
SARE11,1T2021,15.787,-4.714,0.0,5.047,15.434,21.0,2021-01-01,2021,1,1
SARE11,1T2022,8.572,-4.329,0.0,6.619,3.883,2.4,2022-01-01,2022,1,1
SARE11,1T2023,8.758,-2.293,0.0,4.257,4.88,1.915,2023-01-01,2023,1,1
SARE11,1T2024,7.909,-2.405,0.0,3.967,5.831,516.0,2024-01-01,2024,1,1
SARE11,2T2020,5.703,-892.0,0.0,2.644,0.0,3.951,2020-04-01,2020,4,1
SARE11,2T2022,3.557,-158.0,0.0,3.658,-2.082,2.14,2022-04-01,2022,4,1
SARE11,2T2024,-2.386,-2.218,0.0,4.122,-4.664,373.0,2024-04-01,2024,4,1
SARE11,3T2020,1.979,-37.0,0.0,1.61,0.0,405.0,2020-07-01,2020,7,1
SARE11,3T2021,9.55,-2.862,0.0,5.187,-15.647,22.872,2021-07-01,2021,7,1
SARE11,3T2022,6.729,-2.973,0.0,4.096,3.411,2.195,2022-07-01,2022,7,1
SARE11,3T2023,2.397,-1.937,0.0,4.063,-125.0,396.0,2023-07-01,2023,7,1
SARE11,4T2021,19.123,-2.239,0.0,7.396,34.995,-21.029,2021-10-01,2021,10,1
SARE11,4T2022,-25.94,-3.573,0.0,18.757,-43.52,2.396,2022-10-01,2022,10,1
SARE11,4T2023,-17.818,-2.235,0.0,10.795,-26.64,262.0,2023-10-01,2023,10,1
SCPF11,1T2017,1.096,-233.0,0.0,1.3,0.0,29.0,2017-01-01,2017,1,1
SCPF11,1T2018,1.024,-262.0,0.0,1.27,0.0,17.0,2018-01-01,2018,1,1
SCPF11,1T2019,788.0,-306.0,0.0,1.076,0.0,18.0,2019-01-01,2019,1,1
SCPF11,1T2020,728.0,-291.0,0.0,1.005,0.0,14.0,2020-01-01,2020,1,1
SCPF11,1T2021,57.0,-340.0,0.0,392.0,0.0,5.0,2021-01-01,2021,1,1
SCPF11,1T2022,56.0,-575.0,0.0,602.0,0.0,29.0,2022-01-01,2022,1,1
SCPF11,1T2023,385.0,-259.0,0.0,609.0,0.0,36.0,2023-01-01,2023,1,1
SCPF11,1T2024,81.0,-305.0,0.0,368.0,0.0,17.0,2024-01-01,2024,1,1
SCPF11,2T2017,2.175,-449.0,0.0,2.59,0.0,35.0,2017-04-01,2017,4,1
SCPF11,2T2018,906.0,-247.0,0.0,1.139,0.0,15.0,2018-04-01,2018,4,1
SCPF11,2T2019,865.0,-257.0,0.0,1.104,0.0,18.0,2019-04-01,2019,4,1
SCPF11,2T2020,-180.0,-154.0,0.0,-34.0,0.0,8.0,2020-04-01,2020,4,1
SCPF11,2T2021,291.0,-218.0,0.0,501.0,0.0,8.0,2021-04-01,2021,4,1
SCPF11,2T2022,386.0,-264.0,0.0,616.0,0.0,34.0,2022-04-01,2022,4,1
SCPF11,2T2023,212.0,-365.0,0.0,549.0,0.0,28.0,2023-04-01,2023,4,1
SCPF11,2T2024,-35.0,-400.0,0.0,355.0,0.0,10.0,2024-04-01,2024,4,1
SCPF11,3T2017,1.084,-212.0,0.0,1.275,0.0,21.0,2017-07-01,2017,7,1
SCPF11,3T2018,843.0,-253.0,0.0,1.079,0.0,16.0,2018-07-01,2018,7,1
SCPF11,3T2019,945.0,-279.0,0.0,1.205,0.0,19.0,2019-07-01,2019,7,1
SCPF11,3T2020,112.0,-290.0,0.0,397.0,0.0,4.0,2020-07-01,2020,7,1
SCPF11,3T2021,351.0,-261.0,0.0,600.0,0.0,12.0,2021-07-01,2021,7,1
SCPF11,3T2022,399.0,-234.0,0.0,592.0,0.0,41.0,2022-07-01,2022,7,1
SCPF11,3T2023,157.0,-436.0,0.0,557.0,0.0,36.0,2023-07-01,2023,7,1
SCPF11,4T2017,1.489,-257.0,0.0,1.733,0.0,13.0,2017-10-01,2017,10,1
SCPF11,4T2018,2.497,-798.0,0.0,3.263,0.0,31.0,2018-10-01,2018,10,1
SCPF11,4T2019,895.0,-699.0,0.0,1.577,0.0,16.0,2019-10-01,2019,10,1
SCPF11,4T2020,5.943,-784.0,0.0,6.722,0.0,5.0,2020-10-01,2020,10,1
SCPF11,4T2021,-462.0,-600.0,0.0,118.0,0.0,20.0,2021-10-01,2021,10,1
SCPF11,4T2022,-3.246,-944.0,0.0,-2.343,0.0,41.0,2022-10-01,2022,10,1
SCPF11,4T2023,968.0,-1.074,0.0,2.017,0.0,25.0,2023-10-01,2023,10,1
SEQR11,1T2021,-300.0,-480.0,0.0,156.0,0.0,24.0,2021-01-01,2021,1,1
SEQR11,1T2022,3.944,-582.0,0.0,3.976,500.0,50.0,2022-01-01,2022,1,1
SEQR11,1T2023,3.066,-531.0,0.0,3.247,250.0,100.0,2023-01-01,2023,1,1
SEQR11,2T2021,5.276,-565.0,0.0,1.564,4.245,32.0,2021-04-01,2021,4,1
SEQR11,2T2022,2.368,-660.0,0.0,2.082,900.0,47.0,2022-04-01,2022,4,1
SEQR11,2T2023,3.228,-777.0,0.0,3.381,550.0,74.0,2023-04-01,2023,4,1
SEQR11,2T2024,3.003,-456.0,0.0,3.434,-8.0,32.0,2024-04-01,2024,4,1
SEQR11,3T2023,3.501,-511.0,0.0,3.366,600.0,46.0,2023-07-01,2023,7,1
SEQR11,4T2021,-10.611,-987.0,0.0,-9.319,0.0,-305.0,2021-10-01,2021,10,1
SEQR11,4T2022,-578.0,-835.0,0.0,4.316,-4.113,53.0,2022-10-01,2022,10,1
SEQR11,4T2023,4.518,-919.0,0.0,5.71,-295.0,22.0,2023-10-01,2023,10,1
SHPH11,1T2017,6.52,-346.0,0.0,6.74,0.0,126.0,2017-01-01,2017,1,1
SHPH11,1T2018,6.384,-468.0,0.0,6.658,0.0,194.0,2018-01-01,2018,1,1
SHPH11,1T2019,6.391,-483.0,0.0,6.703,0.0,171.0,2019-01-01,2019,1,1
SHPH11,1T2020,6.55,-404.0,0.0,6.902,0.0,52.0,2020-01-01,2020,1,1
SHPH11,1T2021,4.19,-333.0,0.0,4.51,0.0,12.0,2021-01-01,2021,1,1
SHPH11,1T2022,5.733,-311.0,0.0,5.954,0.0,90.0,2022-01-01,2022,1,1
SHPH11,1T2023,7.25,-275.0,0.0,7.338,0.0,187.0,2023-01-01,2023,1,1
SHPH11,1T2024,8.146,-189.0,0.0,8.146,0.0,190.0,2024-01-01,2024,1,1
SHPH11,2T2017,5.755,-329.0,0.0,6.012,0.0,71.0,2017-04-01,2017,4,1
SHPH11,2T2018,5.733,-937.0,0.0,6.49,0.0,180.0,2018-04-01,2018,4,1
SHPH11,2T2019,6.397,-374.0,0.0,6.621,0.0,150.0,2019-04-01,2019,4,1
SHPH11,2T2020,841.0,-332.0,0.0,1.146,0.0,27.0,2020-04-01,2020,4,1
SHPH11,2T2021,4.172,-326.0,0.0,4.482,0.0,15.0,2021-04-01,2021,4,1
SHPH11,2T2022,6.609,-332.0,0.0,6.843,0.0,98.0,2022-04-01,2022,4,1
SHPH11,2T2023,7.32,-323.0,0.0,7.412,0.0,231.0,2023-04-01,2023,4,1
SHPH11,2T2024,8.564,-381.0,0.0,8.741,0.0,205.0,2024-04-01,2024,4,1
SHPH11,3T2017,5.981,-312.0,0.0,6.24,0.0,52.0,2017-07-01,2017,7,1
SHPH11,3T2018,6.614,-352.0,0.0,6.783,0.0,182.0,2018-07-01,2018,7,1
SHPH11,3T2019,7.057,-434.0,0.0,7.371,0.0,119.0,2019-07-01,2019,7,1
SHPH11,3T2020,1.919,-328.0,0.0,2.236,0.0,10.0,2020-07-01,2020,7,1
SHPH11,3T2021,6.343,-342.0,0.0,6.648,0.0,38.0,2021-07-01,2021,7,1
SHPH11,3T2022,7.981,-317.0,0.0,8.163,0.0,135.0,2022-07-01,2022,7,1
SHPH11,3T2023,6.917,-327.0,0.0,7.076,0.0,168.0,2023-07-01,2023,7,1
SHPH11,4T2017,56.983,-375.0,0.0,57.322,0.0,36.0,2017-10-01,2017,10,1
SHPH11,4T2018,15.597,-287.0,0.0,15.714,0.0,170.0,2018-10-01,2018,10,1
SHPH11,4T2019,55.855,-499.0,0.0,56.281,0.0,73.0,2019-10-01,2019,10,1
SHPH11,4T2020,28.775,-480.0,0.0,29.245,0.0,10.0,2020-10-01,2020,10,1
SHPH11,4T2021,46.216,-379.0,0.0,46.531,0.0,64.0,2021-10-01,2021,10,1
SHPH11,4T2022,9.176,-455.0,0.0,9.499,0.0,132.0,2022-10-01,2022,10,1
SHPH11,4T2023,28.936,-418.0,0.0,29.193,0.0,160.0,2023-10-01,2023,10,1
SNEL11,1T2023,26.0,-298.0,0.0,0.0,-117.0,441.0,2023-01-01,2023,1,1
SNEL11,1T2024,570.0,-250.0,0.0,0.0,660.0,160.0,2024-01-01,2024,1,1
SNEL11,2T2023,3.306,-232.0,0.0,0.0,3.39,149.0,2023-04-01,2023,4,1
SNEL11,2T2024,5.942,-1.077,0.0,55.0,6.636,328.0,2024-04-01,2024,4,1
SNEL11,3T2023,-754.0,-175.0,0.0,0.0,-795.0,216.0,2023-07-01,2023,7,1
SNEL11,4T2023,-754.0,-175.0,0.0,0.0,-795.0,216.0,2023-10-01,2023,10,1
SNLG11,1T2021,1.0,-3.0,0.0,0.0,0.0,4.0,2021-01-01,2021,1,1
SNLG11,1T2022,3.022,-77.0,0.0,3.081,0.0,18.0,2022-01-01,2022,1,1
SNLG11,1T2023,-39.381,-475.0,16.779,0.0,-56.759,1.075,2023-01-01,2023,1,1
SNLG11,1T2024,846.0,-336.0,0.0,957.0,42.0,183.0,2024-01-01,2024,1,1
SNLG11,2T2021,77.0,-196.0,0.0,0.0,0.0,273.0,2021-04-01,2021,4,1
SNLG11,2T2022,1.87,-361.0,0.0,1.054,900.0,277.0,2022-04-01,2022,4,1
SNLG11,2T2023,-39.381,-475.0,16.779,0.0,-56.759,1.075,2023-04-01,2023,4,1
SNLG11,2T2024,846.0,-336.0,0.0,957.0,42.0,183.0,2024-04-01,2024,4,1
SNLG11,3T2021,2.61,-862.0,0.0,3.364,0.0,107.0,2021-07-01,2021,7,1
SNLG11,3T2022,-15.665,-355.0,0.0,-17.614,1.102,1.203,2022-07-01,2022,7,1
SNLG11,3T2023,-39.381,-475.0,16.779,0.0,-56.759,1.075,2023-07-01,2023,7,1
SNLG11,4T2021,647.0,452.0,0.0,170.0,0.0,25.0,2021-10-01,2021,10,1
SNLG11,4T2022,-39.381,-475.0,16.779,0.0,-56.759,1.075,2022-10-01,2022,10,1
SNLG11,4T2023,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-01,2023,10,1
SNME11,1T2024,2.533,-184.0,0.0,0.0,2.68,37.0,2024-01-01,2024,1,1
SNME11,2T2024,1.303,-264.0,0.0,0.0,1.535,33.0,2024-04-01,2024,4,1
SNME11,3T2023,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-01,2023,7,1
SNME11,4T2023,1.214,-117.0,0.0,0.0,1.294,37.0,2023-10-01,2023,10,1
SPTW11,1T2017,2.926,-424.0,0.0,3.175,17.0,158.0,2017-01-01,2017,1,1
SPTW11,1T2018,3.136,-226.0,0.0,3.275,0.0,87.0,2018-01-01,2018,1,1
SPTW11,1T2019,3.551,-149.0,0.0,3.603,0.0,96.0,2019-01-01,2019,1,1
SPTW11,1T2020,4.229,-172.0,0.0,4.357,0.0,44.0,2020-01-01,2020,1,1
SPTW11,1T2024,2.355,-148.0,0.0,2.372,0.0,130.0,2024-01-01,2024,1,1
SPTW11,2T2017,2.427,-41.0,0.0,2.31,7.0,151.0,2017-04-01,2017,4,1
SPTW11,2T2018,6.329,-394.0,0.0,6.549,0.0,174.0,2018-04-01,2018,4,1
SPTW11,2T2019,7.02,-370.0,0.0,7.207,0.0,183.0,2019-04-01,2019,4,1
SPTW11,2T2020,8.663,-405.0,0.0,8.995,0.0,72.0,2020-04-01,2020,4,1
SPTW11,2T2021,8.223,-553.0,0.0,8.713,0.0,64.0,2021-04-01,2021,4,1
SPTW11,2T2023,4.944,-411.0,0.0,5.054,0.0,300.0,2023-04-01,2023,4,1
SPTW11,2T2024,4.683,-318.0,0.0,4.748,0.0,253.0,2024-04-01,2024,4,1
SPTW11,3T2017,3.108,-209.0,0.0,3.22,-23.0,120.0,2017-07-01,2017,7,1
SPTW11,3T2018,3.179,-178.0,0.0,3.262,0.0,95.0,2018-07-01,2018,7,1
SPTW11,3T2019,3.513,-163.0,0.0,3.603,62.0,11.0,2019-07-01,2019,7,1
SPTW11,3T2020,6.145,-169.0,0.0,6.303,0.0,11.0,2020-07-01,2020,7,1
SPTW11,3T2021,2.569,-127.0,0.0,2.644,0.0,53.0,2021-07-01,2021,7,1
SPTW11,3T2023,2.448,-227.0,0.0,2.527,0.0,148.0,2023-07-01,2023,7,1
SPTW11,4T2017,8.754,-391.0,0.0,8.73,-23.0,439.0,2017-10-01,2017,10,1
SPTW11,4T2018,7.068,-295.0,0.0,7.238,0.0,125.0,2018-10-01,2018,10,1
SPTW11,4T2019,22.615,-353.0,0.0,22.831,95.0,41.0,2019-10-01,2019,10,1
SPTW11,4T2021,9.383,-266.0,0.0,8.724,771.0,154.0,2021-10-01,2021,10,1
