Nome,Área,Endereço,Núm. unidades,Vacância,Inadimplência,Share sobre receita,Ticker,Ano,Área (m²)
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2024,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2024,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2024,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2024,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2024,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2024,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2024,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2024,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2024,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2024,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2024,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2024,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2024,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2024,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2024,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2024,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2024,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2024,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2023,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2023,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2023,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2023,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2023,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2023,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2023,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2023,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2023,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2023,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2023,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2023,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2023,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2023,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2023,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2023,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2023,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2023,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2023,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2023,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2022,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2022,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2022,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2022,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2022,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2022,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2022,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2022,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2022,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2022,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2022,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2022,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2022,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2022,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2022,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2022,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2022,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2022,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2022,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2022,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2021,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2021,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2021,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2021,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2021,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2021,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2021,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2021,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2021,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2021,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2021,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2021,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2021,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2021,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2021,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2021,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2021,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2021,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2021,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2021,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2020,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2020,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2020,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2020,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2020,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2020,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2020,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2020,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2020,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2020,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2020,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2020,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2020,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2020,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2020,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2020,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2020,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2020,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2020,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2020,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2019,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2019,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2019,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2019,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2019,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2019,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2019,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2019,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2019,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2019,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2019,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2019,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2019,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2019,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2019,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2019,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2019,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2019,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2019,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2019,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2018,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2018,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2018,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2018,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2018,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2018,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2018,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2018,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2018,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2018,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2018,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2018,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2018,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2018,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2018,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2018,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2018,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2018,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2018,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2018,879.88
Ag. Estilo Joaquim Floriano,"683,97 m2","R. Joaquim Floriano, 666, São Paulo-SP",1.0,0.0,0.0,0.0855,BBRC11,2017,683.97
Ag. Estilo Nova Faria Lima,"601,63 m2","Al. Gabriel Monteiro da Silva, 2032, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2017,601.63
Ag. Estilo Estados Unidos,"582,92 m2","R. Estados Unidos, 1931, São Paulo-SP",1.0,0.0,0.0,0.08470000000000001,BBRC11,2017,582.92
Ag. Av. Santo Amaro,"1.185,27 m2","Av. Santo Amaro, 2163, São Paulo-SP",1.0,0.0,0.0,0.079,BBRC11,2017,1185.27
Ag. Estilo Berrini,"787,53 m2","Av. Eng. Luis Carlos Berrini, 559, São Paulo-SP",1.0,0.0,0.0,0.0747,BBRC11,2017,787.53
Ag. Estilo Brasil,"623,55 m2","Av. Brasil, 418, São Paulo-SP",1.0,0.0,0.0,0.0727,BBRC11,2017,623.55
Ag. Estilo Indianópolis,"674,39 m2","Av. Indianópolis, 546, São Paulo-SP",1.0,0.0,0.0,0.056299999999999996,BBRC11,2017,674.39
Ag. Estilo Santo Amaro,"592,74 m2","R. Marechal Deodoro, 440, São Paulo-SP",1.0,0.0,0.0,0.055,BBRC11,2017,592.74
Ag. Estilo Cambuí,"748,68 m2","R. Coronel Quirino, 644, Campinas-SP",1.0,0.0,0.0,0.05,BBRC11,2017,748.68
Ag. Av. Francisco Morato,"893,23 m2","Av. Prof. Francisco Morato, 2004, São Paulo-SP",1.0,0.0,0.0,0.0403,BBRC11,2017,893.23
Ag. Imperatriz Leopoldina,"1.003,04 m2","R. Guaipá, 1389, São Paulo-SP",1.0,0.0,0.0,0.0401,BBRC11,2017,1003.04
Ag. Estilo Butantã,"741,56 m2","Av. Prof. Francisco Morato, 1214, São Paulo-SP",1.0,0.0,0.0,0.039599999999999996,BBRC11,2017,741.56
Ag. Parque da Aclimação,"839,35 m2","R. Pires da Mota, 488, São Paulo-SP",1.0,0.0,0.0,0.0393,BBRC11,2017,839.35
Ag. Paes de Barros,"819,72 m2","Av. Paes de Barros, 2621, São Paulo-SP",1.0,0.0,0.0,0.0369,BBRC11,2017,819.72
Ag. Pq. Boturussu,"775,41 m2","Av. São Miguel, 2328, São Paulo-SP",1.0,0.0,0.0,0.0347,BBRC11,2017,775.41
Ag. Pedro Pinho,"953,20 m2","Av. Gal. Pedro Pinho, 641, Osasco-SP",1.0,0.0,0.0,0.0339,BBRC11,2017,953.2
Ag. Estilo Vila Esperança,"583,13 m2","Av. Amador Bueno da Veiga, 1516, São Paulo-SP",1.0,0.0,0.0,0.0337,BBRC11,2017,583.13
Ag. Estilo Av. Portugal,"657,94 m2","Av. Portugal, 519, Santo André-SP",1.0,0.0,0.0,0.0315,BBRC11,2017,657.94
Ag. Demarchi,"691,63 m2","Av. Maria Servidei Demarchi, 1662, São Bernardo do Campo-SP",1.0,0.0,0.0,0.0273,BBRC11,2017,691.63
Ag. Raposo,"879,88 m2","Av. Eng. Heitor Antônio Eiras Garcia, 3963, São Paulo-SP",1.0,0.0,0.0,0.0,BBRC11,2017,879.88
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
,,,,,,,BCIA11,2024,
Jamaris - Bairro Moema,"1.310,00 m2",2% - BRIO MULTI,1.0,0.0,0.0,0.0,BIME11,2024,1310.0
"Av. Indianópolis, 68","1.453,38 m2",14% - BRIO MULTI,1.0,0.0,0.0,0.0,BIME11,2024,1453.38
"Avenida Indianópolis, 68 Moema","1.774,60 m2",Matrícula- 237.131 14º RI,1.0,0.0,0.0,0.0,BIME11,2024,1774.6
Jamaris - Bairro Moema,"1.310,00 m2",2% - BRIO MULTI,1.0,0.0,0.0,0.0,BIME11,2023,1310.0
"Av. Indianópolis, 68","1.453,38 m2",14% - BRIO MULTI,1.0,0.0,0.0,0.0,BIME11,2023,1453.38
"Avenida Indianópolis, 68 Moema","1.774,60 m2",Matrícula- 237.131 14º RI,1.0,0.0,0.0,0.0,BIME11,2023,1774.6
JANDIRA GLP,"306.107,54 m2","Cidade de Jandira, Comarca de Barueri, Estado de São Paulo.",1.0,0.0,0.0,0.33,BLMG11,2024,306107.54
CABREUVA,"430.304,00 m2","Rodovia Prefeito João Zacchi, 1000 - Pinhal, Cabreúva - SP",0.0,1.0,0.0,0.0,BLMG11,2024,430304.0
