Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro
BPML11,3T2021,4.724,-1.587,0,4.291,1.782,238
BPML11,3T2022,-2.390,-1.554,0,-2.764,1.623,304
BPML11,3T2023,-793,-1.472,0,-195,558,316
BPML11,4T2020,13.709,-1.194,0,14.812,0,91
BPML11,4T2021,11.300,-1.513,0,10.031,2.415,367
BPML11,4T2023,12.473,-1.655,84.043,-71.754,855,983
BRCO11,1T2019,4.036,-9.211,0,9.123,0,4.124
BRCO11,1T2020,18.261,-3.594,0,23.816,-2.230,269
BRCO11,1T2021,24.340,-5.519,0,29.244,0,615
BRCO11,1T2022,31.028,-4.646,0,34.654,0,1.020
BRCO11,1T2023,24.961,-4.956,0,29.212,0,705
BRCO11,1T2024,34.050,-4.868,0,34.668,3.518,732
BRCO11,2T2019,5.418,-5.073,0,6.733,0,3.757
BRCO11,2T2021,23.883,-5.308,0,28.833,0,358
BRCO11,2T2022,30.440,-4.595,0,33.966,-95,1.165
BRCO11,2T2023,19.290,-8.546,-3.360,30.039,-366,1.523
BRCO11,2T2024,30.438,-8.732,0,33.521,3.643,2.006
BRCO11,3T2019,186.904,-18.009,0,201.922,0,2.992
BRCO11,3T2020,21.275,-4.107,0,25.251,0,131
BRCO11,3T2021,26.641,-4.452,0,30.693,0,400
BRCO11,3T2022,32.425,-4.848,0,36.166,-31,1.138
BRCO11,3T2023,53.834,7.489,3.033,41.525,-553,2.339
BRCO11,4T2019,-3.171,-4.013,0,-764,1.115,490
BRCO11,4T2021,176.975,-4.301,0,180.806,0,470
BRCO11,4T2022,65.857,-4.972,0,69.910,-13,931
BRCO11,4T2023,27.744,-10.203,-3.037,38.189,1.184,1.610
BRCR11,1T2017,53.167,-7.954,0,13.726,46.498,896
BRCR11,1T2018,23.310,-7.827,0,12.609,18.453,75
BRCR11,1T2019,-103.432,-7.512,0,-46.635,-50.378,1.094
BRCR11,1T2020,9.727,-9.406,0,25.354,-7.676,1.456
BRCR11,1T2021,27.204,-8.818,0,36.186,-240,76
BRCR11,1T2022,15.823,-7.522,0,17.824,4.819,702
BRCR11,1T2023,6.816,-6.691,0,13.899,-975,583
BRCR11,2T2017,34.008,-17.011,0,3.882,45.442,1.695
BRCR11,2T2018,30.162,-5.996,0,29.942,6.125,91
BRCR11,2T2019,71.215,-7.089,0,97.561,-20.071,815
BRCR11,2T2020,38.123,-7.691,0,36.621,8.465,728
BRCR11,2T2021,49.570,-8.830,0,32.171,26.147,82
BRCR11,2T2022,-57.333,-7.691,0,-20.205,-30.067,629
BRCR11,2T2023,81.057,-6.940,0,22.792,64.766,439
BRCR11,2T2024,4.458,-6.492,0,32.101,-22.581,1.430
BRCR11,3T2017,32.406,-8.433,0,13.472,27.052,316
BRCR11,3T2018,19.895,-5.971,0,13.970,11.804,92
BRCR11,3T2019,29.535,-7.046,0,21.986,13.736,859
BRCR11,3T2020,28.683,-8.688,0,30.618,6.548,205
BRCR11,3T2021,25.320,-7.840,0,24.939,7.988,233
BRCR11,3T2022,15.288,-8.170,0,13.979,8.695,783
BRCR11,3T2023,11.515,-7.217,0,13.101,5.147,484
BRCR11,4T2017,342.738,-7.485,0,219.450,130.565,209
BRCR11,4T2018,37.773,-6.085,0,78.501,-34.818,174
BRCR11,4T2019,112.794,-8.070,0,82.925,36.671,1.268
BRCR11,4T2020,83.294,-8.704,0,60.399,31.620,-21
BRCR11,4T2021,-1.958,-7.164,0,8.004,-3.063,265
BRCR11,4T2022,21.005,-6.767,0,36.023,-8.687,436
BRCR11,4T2023,-559,-6.571,0,32.800,-27.230,442
BRLA11,1T2021,2.351,-137,0,2.480,0,8
BRLA11,1T2022,4.407,-285,0,4.608,0,84
BRLA11,1T2023,8.319,-441,0,8.588,0,172
BRLA11,1T2024,11.941,-531,0,12.416,0,57
BRLA11,2T2022,3.704,-320,0,3.754,0,271
BRLA11,2T2023,3.143,-468,0,3.516,0,95
BRLA11,2T2024,48.170,-574,0,48.691,0,53
BRLA11,3T2021,4.259,-256,0,4.502,0,12
BRLA11,3T2022,4.840,-403,0,4.995,0,249
BRLA11,3T2023,10.424,-474,0,10.826,0,72
BRLA11,4T2021,4.265,-271,0,4.502,0,33
BRLA11,4T2022,6.594,-402,0,6.822,0,175
BRLA11,4T2023,10.854,-542,0,11.310,0,86
BROF11,1T2023,1.266,-75,0,1.329,0,11
BROF11,1T2024,15.423,-1.951,0,14.429,2.813,131
BROF11,2T2023,20.445,-3.020,0,23.302,0,163
BROF11,2T2024,36.037,-2.016,0,35.696,2.216,141
BROF11,3T2023,21.345,-3.623,0,24.875,0,92
BROF11,4T2022,0,0,0,0,0,0
BROF11,4T2023,22.558,-2.454,0,24.892,0,120
BTAL11,1T2021,3.689,-1.179,0,3.070,848,950
BTAL11,1T2022,17.783,-1.670,0,9.226,8.983,1.244
BTAL11,1T2023,14.781,-1.583,0,10.102,5.698,565
BTAL11,1T2024,22.474,-1.355,0,10.676,12.778,375
BTAL11,2T2021,23.918,-1.812,0,18.278,6.380,1.073
BTAL11,2T2022,9.898,-1.755,0,9.431,1.422,799
BTAL11,2T2023,28.973,-1.590,0,31.569,-1.483,478
BTAL11,2T2024,47.930,-1.581,0,9.008,40.145,359
BTAL11,3T2021,16.033,-1.717,0,8.922,7.555,1.272
BTAL11,3T2022,10.440,-1.667,0,9.591,1.658,859
BTAL11,3T2023,10.874,-1.678,0,10.503,1.563,486
BTAL11,4T2021,18.555,-1.533,0,8.922,9.893,1.274
BTAL11,4T2022,7.268,-1.677,0,9.965,-1.763,743
BTAL11,4T2023,15.847,-1.426,0,10.502,6.376,395
BTCI11,1T2017,4.149,-238,0,0,3.676,711
BTCI11,1T2018,3.016,-206,0,0,3.096,127
BTCI11,1T2019,4.599,-222,0,0,4.577,243
BTCI11,1T2020,5.285,-646,0,0,5.652,279
BTCI11,1T2021,1.083,-931,0,0,1.780,233
BTCI11,1T2022,19.862,-1.467,0,0,20.439,890
BTCI11,1T2023,40.805,-2.442,0,0,40.722,2.525
BTCI11,1T2024,17.342,-2.727,0,0,17.460,2.609
BTCI11,2T2017,5.304,-466,0,0,4.542,1.228
BTCI11,2T2018,3.558,-202,0,0,3.553,206
BTCI11,2T2019,3.563,-231,0,-984,4.488,290
BTCI11,2T2020,3.705,-725,0,0,4.299,131
BTCI11,2T2021,7.445,-1.124,0,0,7.640,929
BTCI11,2T2022,15.618,-2.109,0,0,15.983,1.743
BTCI11,2T2023,48.515,-2.508,0,0,48.632,2.390
BTCI11,2T2024,3.387,-2.935,0,0,3.325,2.996
BTCI11,3T2017,2.517,-206,0,0,2.436,287
BTCI11,3T2018,4.996,-198,0,-984,5.946,232
BTCI11,3T2019,18.195,-246,0,0,17.923,518
BTCI11,3T2020,4.935,-836,0,0,5.584,187
BTCI11,3T2022,12.948,-1.458,0,0,13.669,738
BTCI11,3T2023,7.937,-2.582,0,0,7.952,2.566
BTCI11,4T2017,800,-198,0,0,869,129
BTCI11,4T2018,2.419,-205,0,-1.184,3.584,225
BTCI11,4T2019,892,-345,0,0,819,419
BTCI11,4T2020,5.139,-1.068,0,0,5.944,264
BTCI11,4T2021,14.993,-1.406,0,0,15.808,591
BTCR11,1T2019,1.798,-25,0,0,1.674,149
BTCR11,1T2020,7.996,-1.152,0,0,8.484,664
BTCR11,1T2021,11.448,-1.186,0,0,12.523,111
BTCR11,1T2022,10.414,-1.214,0,0,10.503,1.125
BTCR11,2T2019,2.569,-380,0,0,1.976,974
BTCR11,2T2020,5.277,-1.132,0,0,5.800,610
BTCR11,2T2022,11.944,-1.272,0,0,12.406,811
BTCR11,3T2019,4.892,-805,0,0,5.003,695
BTCR11,3T2020,1.066,-1.143,0,0,1.908,302
BTCR11,3T2021,14.747,-1.217,0,0,15.783,180
BTCR11,3T2022,13.210,-1.248,0,0,13.937,520
BTCR11,4T2019,4.371,-804,0,0,4.977,198
BTCR11,4T2020,9.178,-1.109,0,0,10.186,102
BTCR11,4T2021,13.068,-1.188,0,0,13.870,386
BTHI11,1T2019,27.680,17,0,26.896,0,766
BTHI11,1T2020,1.365,-461,0,993,817,14
BTHI11,1T2022,304,-255,0,519,0,40
BTHI11,1T2024,6.345,-1.108,0,5.579,1.449,424
BTHI11,2T2019,32.934,-560,0,32.604,0,890
BTHI11,2T2020,1.098,-730,0,993,817,17
BTHI11,2T2021,-354,-449,0,77,0,18
BTHI11,2T2022,1.681,-480,0,2.049,0,113
BTHI11,2T2023,13.867,-1.455,0,15.018,0,305
BTHI11,2T2024,9.327,-1.084,0,9.220,802,389
BTHI11,3T2019,5.569,-512,0,5.634,402,45
BTHI11,3T2020,-88,-98,0,0,0,9
BTHI11,3T2021,24,-203,0,212,0,15
BTHI11,3T2022,4.547,-376,0,4.769,0,154
BTHI11,3T2023,9.924,-970,0,9.401,420,1.074
BTHI11,4T2019,93.738,-1.572,0,76.995,18.237,77
BTHI11,4T2020,-144.119,-714,0,-123.120,-20.300,14
BTHI11,4T2021,27.087,-335,0,24.086,3.300,36
BTHI11,4T2022,30.251,-1.066,0,29.083,1.900,334
BTHI11,4T2023,197.203,-685,0,186.909,10.450,529
BTLG11,1T2019,2.051,-459,0,2.424,0,86
BTLG11,1T2020,4.563,-815,0,4.805,0,574
BTLG11,1T2021,21.381,-123,0,10.301,10.057,1.146
BTLG11,1T2022,25.288,-4.639,0,30.589,-1.078,416
BTLG11,1T2023,33.696,-3.447,0,33.139,2.047,1.957
BTLG11,1T2024,111.230,-9.651,0,90.578,11.582,18.721
BTLG11,2T2019,2.033,-776,0,2.734,0,76
BTLG11,2T2020,2.056,-931,0,2.287,0,700
BTLG11,2T2021,29.458,334,0,26.255,1.364,1.504
BTLG11,2T2022,29.253,-4.854,0,37.734,-6.836,3.208
BTLG11,2T2023,46.878,-530,0,9.275,36.800,1.333
BTLG11,2T2024,314.160,-13.216,0,275.960,14.442,36.973
BTLG11,3T2019,1.973,-812,0,2.732,0,54
BTLG11,3T2020,22.413,-1.608,0,6.066,17.233,721
BTLG11,3T2021,23.565,-4.091,0,13.647,11.072,2.936
BTLG11,3T2022,23.752,-6.216,0,29.466,-2.418,2.920
BTLG11,4T2019,8.347,-1.145,0,9.438,0,54
BTLG11,4T2020,18.246,-189,0,6.668,10.631,1.137
BTLG11,4T2021,13.812,-4.511,0,17.316,-2.700,3.706
BTLG11,4T2022,6.006,-6.135,0,8.140,1.566,2.435
BTLG11,4T2023,54.282,-2.761,0,31.194,7.053,18.795
BTRA11,1T2022,9.870,-1.127,0,9.511,0,1.486
BTRA11,1T2023,13.434,-989,0,13.590,0,833
BTRA11,1T2024,2.262,-1.014,0,2.654,0,622
BTRA11,2T2021,5,-38,0,0,0,43
BTRA11,2T2022,8.798,-1.808,0,9.829,0,777
BTRA11,2T2023,8.674,-937,0,8.917,0,695
BTRA11,2T2024,4.619,-678,0,4.744,0,554
BTRA11,3T2021,4.542,-1.056,0,3.033,0,2.565
BTRA11,3T2022,6.028,-1.313,0,6.684,0,656
BTRA11,3T2023,31.521,-989,0,5.791,25.853,866
BTRA11,4T2021,21.207,-1.330,0,20.404,0,2.133
BTRA11,4T2022,127.791,-1.047,0,128.282,0,556
BZLI11,1T2017,-490,-495,0,0,5,0
BZLI11,1T2018,40.021,-952,0,328,40.646,0
BZLI11,1T2019,0,0,0,0,0,0
BZLI11,1T2020,0,0,0,0,0,0
BZLI11,1T2021,-6.574,-6.581,0,0,5,2
BZLI11,1T2022,-4.009,-4.039,0,0,29,0
BZLI11,1T2023,-2.858,-4.240,0,863,0,519
BZLI11,1T2024,-1.357,-1.357,0,0,0,0
BZLI11,2T2017,0,0,0,0,0,0
BZLI11,2T2018,-2.895,-2.484,0,-377,-34,0
BZLI11,2T2019,-3.098,-3.098,0,0,0,0
BZLI11,2T2020,822,59.015,0,0,-58.193,0
BZLI11,2T2022,-8.644,-6.395,0,573,-2.822,0
BZLI11,2T2023,-3.925,-4.621,0,863,0,-167
BZLI11,2T2024,-6.900,-6.900,0,0,0,0
BZLI11,3T2017,38.904,-1.293,0,0,40.197,0
BZLI11,3T2018,0,0,0,0,0,0
BZLI11,3T2019,0,0,0,0,0,0
BZLI11,3T2020,822,59.015,0,0,-58.193,0
BZLI11,3T2022,-4.088,-3.479,0,0,0,-609
BZLI11,3T2023,-12.180,-12.876,0,863,0,-167
BZLI11,4T2017,38.398,-2.248,0,0,40.646,0
BZLI11,4T2018,0,0,0,0,0,0
BZLI11,4T2019,0,0,0,0,0,0
BZLI11,4T2020,-2.603,-3.322,0,0,428,291
BZLI11,4T2021,-4.130,1.897,0,3.000,-9.027,0
BZLI11,4T2022,9.343,-4.865,0,-5.254,21.256,-1.795
BZLI11,4T2023,-16.401,-16.401,0,0,0,0
CACR11,1T2020,-448,-393,0,0,490,0
CACR11,1T2021,3.738,103,0,0,3.576,59
CACR11,1T2022,8.414,-1.359,0,0,9.419,354
CACR11,1T2023,9.740,-1.318,0,0,10.930,129
CACR11,1T2024,15.090,395,0,0,14.695,0
CACR11,2T2021,7.484,-2.390,0,0,9.795,79
CACR11,2T2022,8.480,-1.422,0,0,9.183,719
CACR11,2T2023,7.233,-647,0,0,7.805,75
CACR11,2T2024,9.031,-2.582,0,0,11.613,0
CACR11,3T2020,1.684,-206,0,0,2.097,18
CACR11,3T2021,4.399,-646,0,0,4.856,189
CACR11,3T2023,8.767,-971,0,0,9.738,0
CACR11,4T2021,5.761,-1.094,0,0,6.461,394
CACR11,4T2022,7.937,-944,0,0,8.242,639
CACR11,4T2023,16.365,1.269,0,0,15.096,0
CARE11,1T2017,0,0,0,0,0,0
CARE11,1T2018,2.094,-948,0,708,2.135,199
CARE11,1T2019,-591,-859,0,0,261,8
CARE11,1T2020,-800,-1.057,0,0,253,4
CARE11,1T2021,-1.067,-1.233,0,0,163,2
CARE11,1T2022,-280,-1.153,0,0,867,6
CARE11,1T2023,-783,-1.276,0,496,-22,19
CARE11,1T2024,-1.551,-1.375,0,523,-734,35
CARE11,2T2017,0,0,0,0,0,0
CARE11,2T2018,-469,-871,0,0,196,207
CARE11,2T2019,-2.600,-3.570,0,0,967,3
CARE11,2T2020,2.081,-1.057,0,1.084,2.052,2
CARE11,2T2021,-157,-1.076,0,0,890,29
CARE11,2T2024,24.623,-963,0,25.427,0,159
CARE11,3T2017,0,0,0,0,0,0
CARE11,3T2018,-2.060,-2.573,0,0,0,512
CARE11,3T2019,-131,-1.231,0,0,1.095,5
CARE11,3T2020,611,-1.156,11,0,1.759,-2
CARE11,3T2023,-850,-1.301,0,0,450,1
CARE11,4T2017,0,0,0,0,0,0
CARE11,4T2018,-5.275,-6.067,0,0,644,148
CARE11,4T2019,-554,-1.208,0,0,646,8
CARE11,4T2020,-607,-1.159,0,-1.032,1.585,-2
CARE11,4T2022,-631,-1.349,0,686,0,32
CARE11,4T2023,-903,-1.385,0,485,-3,0
CBOP11,1T2017,2.026,-266,0,2.267,0,25
CBOP11,1T2018,1.933,-303,0,2.226,0,9
CBOP11,1T2019,2.156,-280,0,2.428,0,8
CBOP11,1T2020,2.368,-294,0,2.653,0,9
CBOP11,1T2021,2.252,-356,0,2.603,0,5
CBOP11,1T2022,663,-234,0,829,0,68
CBOP11,1T2023,628,-240,0,821,0,46
CBOP11,1T2024,1.276,-234,0,1.479,0,31
CBOP11,2T2017,1.981,-266,0,2.226,0,21
CBOP11,2T2018,1.905,-282,0,2.179,0,8
CBOP11,2T2019,2.213,-286,0,2.489,0,10
CBOP11,2T2020,1.936,-309,0,2.240,0,6
CBOP11,2T2022,-15.412,-240,0,-15.243,0,71
CBOP11,2T2023,382,-244,0,586,0,40
CBOP11,2T2024,56,-245,0,262,0,39
CBOP11,3T2017,2.145,-262,0,2.391,0,16
CBOP11,3T2018,2.001,-259,0,2.252,8,0
CBOP11,3T2019,2.250,-282,0,2.521,0,11
CBOP11,3T2020,2.172,-297,0,2.467,0,3
CBOP11,3T2022,290,-245,0,392,0,143
CBOP11,3T2023,479,-244,0,685,0,38
CBOP11,4T2017,-609,-268,0,-353,0,12
CBOP11,4T2018,12.168,-266,0,12.425,0,8
CBOP11,4T2019,11.379,-304,0,11.673,0,9
CBOP11,4T2020,9.304,-307,0,9.604,0,7
CBOP11,4T2021,1.676,-567,0,2.171,0,72
CBOP11,4T2022,370,-308,0,579,0,98
CBOP11,4T2023,-2.561,-230,0,-2.364,0,33
CEOC11,1T2017,2.354,-153,0,2.468,0,39
CEOC11,1T2018,2.801,-148,0,2.926,0,23
CEOC11,1T2019,2.760,-213,0,2.943,0,30
CEOC11,1T2020,2.756,-251,0,3.050,0,-43
CEOC11,1T2021,2.097,-223,0,2.307,0,13
CEOC11,1T2022,2.414,-253,0,2.600,0,67
CEOC11,1T2023,3.143,-246,0,3.309,0,80
CEOC11,1T2024,1.446,-247,0,1.630,0,63
CEOC11,2T2017,4.875,-140,0,4.935,0,80
CEOC11,2T2018,4.418,-201,0,4.595,0,24
CEOC11,2T2019,2.783,-192,0,2.943,0,33
CEOC11,2T2020,2.792,-216,0,3.050,0,-42
CEOC11,2T2021,1.376,-174,0,1.538,0,12
CEOC11,2T2022,2.307,-257,0,2.486,0,77
CEOC11,2T2023,3.114,-282,0,3.309,0,87
CEOC11,2T2024,1.912,-283,0,2.128,0,67
CEOC11,3T2017,-654,-1.807,0,1.121,0,32
CEOC11,3T2018,2.791,-178,0,2.943,0,26
CEOC11,3T2019,2.889,-195,0,3.050,0,34
CEOC11,3T2020,2.603,-220,0,2.819,0,4
CEOC11,3T2021,2.113,-231,0,2.307,0,36
CEOC11,3T2022,2.330,-250,0,2.486,0,94
CEOC11,3T2023,2.351,-264,0,2.522,0,93
CEOC11,4T2017,15.749,-135,0,15.889,0,-5
CEOC11,4T2018,11.831,-181,0,11.983,0,28
CEOC11,4T2019,21.613,-204,0,21.795,0,22
CEOC11,4T2020,-18.024,-279,0,-17.754,0,9
CEOC11,4T2021,10.097,-243,0,10.283,0,58
CEOC11,4T2022,-17.253,-258,0,-17.085,0,89
CEOC11,4T2023,-7.203,-252,0,-7.030,0,79
CJCT11,1T2020,-55,43,0,-136,0,39
CJCT11,1T2021,-333,-331,0,-9,0,8
CJCT11,1T2022,-129,-346,0,105,0,112
CJCT11,1T2023,-2.062,-517,0,-2.106,321,241
CJCT11,1T2024,1.103,-430,0,1.370,125,38
CJCT11,2T2020,-1.278,-1.269,0,-76,0,67
CJCT11,2T2021,-468,-330,0,-147,0,9
CJCT11,2T2022,25,-563,0,506,0,82
CJCT11,2T2024,882,-502,0,1.238,124,22
CJCT11,3T2020,-357,-384,0,15,0,12
CJCT11,3T2021,-627,-363,0,-272,0,8
CJCT11,3T2022,44.914,-584,0,45.443,0,54
CJCT11,3T2023,788,-612,0,1.016,323,61
CJCT11,4T2020,27.925,-377,0,28.293,0,9
CJCT11,4T2021,-5.485,-455,0,-5.112,0,82
CJCT11,4T2022,21.304,-669,0,21.429,179,364
CJCT11,4T2023,20.023,-592,0,20.402,133,80
CLIN11,1T2024,8.551,-1.216,0,0,8.052,1.715
CLIN11,2T2024,6.692,-1.270,0,0,6.865,1.097
CLIN11,3T2023,1.089,-90,0,0,794,385
CLIN11,4T2023,12.169,-1.208,0,0,9.112,4.266
CNES11,1T2017,3.244,-820,0,3.560,0,504
CNES11,1T2018,2.583,-867,0,3.205,0,246
CNES11,1T2019,1.179,-838,0,1.788,0,230
CNES11,1T2020,3.068,-607,0,3.541,0,133
CNES11,1T2021,803,-623,0,1.374,0,51
CNES11,1T2022,655,-830,0,1.198,0,286
CNES11,1T2023,514,-877,0,1.016,0,375
CNES11,1T2024,923,-720,0,1.348,0,295
CNES11,2T2017,15.039,-1.424,0,15.509,0,953
CNES11,2T2018,-13.317,-737,0,-12.821,0,241
CNES11,2T2019,-4.800,-692,0,-4.335,0,227
CNES11,2T2020,169,-578,0,653,0,95
CNES11,2T2021,-12.798,-837,0,-12.067,0,106
CNES11,2T2022,2.990,-799,0,3.464,0,326
CNES11,2T2023,5.111,-882,0,5.641,0,351
CNES11,2T2024,-1.047,-1.000,0,-332,-2,287
CNES11,3T2017,3.688,-617,0,3.917,0,388
CNES11,3T2018,1.763,-900,0,2.419,0,245
CNES11,3T2019,4.051,-184,0,4.014,0,221
CNES11,3T2020,1.827,-588,0,2.369,0,46
CNES11,3T2021,1.315,-780,0,1.943,0,151
CNES11,3T2022,861,-856,0,1.336,0,381
CNES11,3T2023,524,-929,0,1.098,0,354
CNES11,4T2017,7.668,-602,0,7.977,0,293
CNES11,4T2018,-13.204,-841,0,-12.591,0,228
CNES11,4T2019,10.097,-790,0,10.719,0,168
CNES11,4T2020,-6.933,-625,0,-6.366,0,57
CNES11,4T2021,-991,-787,0,-423,0,219
CNES11,4T2022,7.572,-836,0,8.041,0,367
CNES11,4T2023,-2.945,-855,0,-2.400,0,310
CPFF11,1T2020,-33.503,-1.458,0,0,-32.592,547
CPFF11,1T2021,59,-809,0,0,857,10
CPFF11,1T2022,-470,-3.180,0,0,2.628,81
CPFF11,1T2023,-5.709,-1.067,0,0,-4.690,48
CPFF11,1T2024,2.304,-359,0,0,2.636,26
CPFF11,2T2020,14.205,-687,0,0,14.860,32
CPFF11,2T2024,-1.035,-515,0,0,-537,17
CPFF11,3T2020,9.091,-1.091,0,0,10.162,21
CPFF11,3T2022,34.696,-2.514,0,0,37.130,80
CPFF11,3T2023,5.883,-867,0,0,6.702,48
CPFF11,4T2020,17.763,-2.828,0,-21,20.616,-4
CPFF11,4T2021,13.287,-362,0,0,13.592,56
CPFF11,4T2022,-13.011,-4.337,0,0,-8.761,86
CPFF11,4T2023,6.674,-1.176,0,0,7.788,62
CPTR11,2022,28.787,-722,0,0,28.951,557
CPTR11,2023,60.329,-5.357,0,0,64.291,1.394
CPTR11,3T23-2T24,51.845,-4.881,0,0,55.483,1.242
CPTS11,1T2020,-4.168,-985,0,0,-3.341,158
CPTS11,1T2021,56.944,-4.299,0,0,60.926,317
CPTS11,1T2022,55.640,-7.251,0,0,62.488,403
CPTS11,1T2023,59.371,-6.353,0,0,64.779,944
CPTS11,1T2024,37.592,-7.377,0,0,44.137,833
CPTS11,2T2020,17.982,-925,0,0,18.803,104
CPTS11,2T2022,24.011,-7.821,0,0,30.243,1.590
CPTS11,2T2023,156.976,-6.767,0,0,162.511,1.232
CPTS11,2T2024,-14.321,-7.202,0,0,-8.049,929
CPTS11,3T2020,13.947,-2.172,0,0,15.973,146
CPTS11,3T2021,44.381,-6.813,0,0,48.963,2.230
CPTS11,3T2022,133.999,-7.774,0,0,140.539,1.234
CPTS11,3T2023,3.082,-6.989,0,0,9.090,981
CPTS11,4T2020,38.593,-2.491,0,0,40.996,88
CPTS11,4T2021,98.940,-6.272,0,0,104.580,631
CPTS11,4T2022,-43.076,-7.610,0,0,-36.514,1.048
CPTS11,4T2023,145.573,-7.493,0,0,152.318,747
CRFF11,1T2020,-15.710,2.282,0,0,-18.006,14
CRFF11,1T2022,-844,-222,0,0,-650,28
CRFF11,1T2024,1.695,-233,0,0,1.887,41
CRFF11,2T2020,4.800,-290,0,0,5.082,7
CRFF11,2T2021,-1.645,-267,0,0,-1.635,257
CRFF11,2T2022,586,-246,0,0,780,52
CRFF11,2T2023,7.406,-249,0,0,7.661,-6
CRFF11,2T2024,-1.428,-231,0,0,-1.218,21
CRFF11,3T2021,-166,-228,0,0,-4,66
CRFF11,3T2022,5.190,-242,0,0,3.627,1.806
CRFF11,4T2021,1.602,-250,0,0,1.840,11
CRFF11,4T2022,-3.172,-235,0,0,-2.973,36
CRFF11,4T2023,1.699,223,0,0,1.433,43
CRFF11,9T2023,2.187,-239,0,0,2.340,85
CTXT11,1T2017,4.031,-104,0,4.088,0,47
CTXT11,1T2018,2.972,-113,0,3.057,0,28
CTXT11,1T2019,2.754,-185,0,2.903,0,36
CTXT11,1T2020,3.214,-127,0,3.322,0,19
CTXT11,1T2021,389,-134,0,514,0,9
CTXT11,1T2022,-1.119,-149,0,-1.142,0,172
CTXT11,1T2024,-1.267,-164,0,-1.109,0,7
CTXT11,2T2017,4.041,-148,0,4.144,0,45
CTXT11,2T2018,2.919,-154,0,3.032,0,41
CTXT11,2T2019,2.866,-165,0,2.999,0,32
CTXT11,2T2020,3.120,-134,0,3.246,0,7
CTXT11,2T2021,434,113,0,306,0,15
CTXT11,2T2022,-1.313,-170,0,-1.312,0,169
CTXT11,2T2023,-1.881,-263,0,-1.656,0,38
CTXT11,2T2024,-1.822,-171,0,-1.728,0,77
CTXT11,3T2017,3.987,-95,0,4.034,0,48
CTXT11,3T2018,2.853,-98,0,2.910,0,41
CTXT11,3T2019,3.008,-142,0,3.118,0,32
CTXT11,3T2020,3.097,-119,0,3.201,0,15
CTXT11,3T2021,-2.145,-152,0,-2.011,0,18
CTXT11,3T2022,-1.817,-306,0,-1.632,0,121
CTXT11,3T2023,-1.714,-165,0,-1.639,0,89
CTXT11,4T2017,4.283,-98,0,4.342,0,39
CTXT11,4T2018,2.142,-142,0,2.248,0,36
CTXT11,4T2019,17.417,-123,0,17.513,0,27
CTXT11,4T2020,-10.744,-186,0,-10.571,0,14
CTXT11,4T2021,-10.738,-206,0,-10.605,0,73
CTXT11,4T2022,-9.771,-253,0,-9.568,0,50
CTXT11,4T2023,-1.152,-196,0,-990,0,34
CVBI11,1T2020,7.259,-831,0,0,7.524,566
CVBI11,1T2021,14.649,-1.491,0,0,15.780,360
CVBI11,1T2022,32.222,-3.388,0,0,34.223,1.387
CVBI11,1T2023,47.544,-2.965,0,0,49.688,821
CVBI11,1T2024,15.039,-3.062,0,0,17.002,1.099
CVBI11,2T2021,17.597,-1.678,0,0,18.514,761
CVBI11,2T2022,47.258,-3.220,0,0,48.008,2.469
CVBI11,2T2024,15.812,-3.200,0,0,17.751,1.261
CVBI11,3T2020,8.993,-1.171,0,0,10.095,68
CVBI11,3T2021,28.328,-3.799,0,0,29.567,2.559
CVBI11,3T2023,17.998,-3.500,0,0,19.230,2.268
CVBI11,4T2020,15.956,-1.433,0,0,17.029,360
CXAG11,1T2022,4.483,-440,0,4.481,103,339
CXAG11,1T2024,4.498,-298,0,4.678,72,46
CXAG11,2T2022,30.694,-525,0,30.698,416,105
CXAG11,2T2023,6.517,-577,-463,7.252,312,-6
CXAG11,2T2024,4.126,-609,0,4.642,0,93
CXAG11,3T2022,43.599,-1.801,0,43.561,991,849
CXAG11,3T2023,4.746,-397,0,4.895,214,33
CXAG11,4T2022,31.148,-3.614,29.436,4.778,470,78
CXAG11,4T2023,4.258,-444,0,4.541,142,20
CXCI11,1T2022,1.955,-70,0,0,1.395,630
CXCI11,1T2023,-4.706,-405,0,0,-4.413,111
CXCI11,1T2024,5.779,-418,0,0,5.990,207
CXCI11,2T2022,1.223,-584,0,0,-147,1.954
CXCI11,2T2023,20.289,-407,0,0,20.573,123
CXCI11,2T2024,-2.843,-419,0,0,-2.711,287
CXCI11,3T2022,9.095,-470,0,0,8.787,778
CXCI11,3T2023,6.292,-437,0,0,6.575,155
CXCI11,4T2022,-6.726,-369,0,0,-6.507,150
CXCI11,4T2023,2.817,-443,0,0,3.063,197
CXCO11,1T2021,-378,-378,0,0,0,0
CXCO11,1T2022,6.778,-329,0,7.052,0,55
CXCO11,1T2023,9.135,-283,0,9.382,0,36
CXCO11,1T2024,9.245,-334,0,9.502,0,76
CXCO11,2T2021,6.015,-141,0,6.145,0,11
CXCO11,2T2022,10.618,-242,0,10.784,0,77
CXCO11,2T2023,9.481,-249,0,9.629,0,100
CXCO11,2T2024,4.038,-358,0,4.287,0,109
CXCO11,3T2021,8.343,-269,0,8.590,0,22
CXCO11,3T2022,8.353,-269,0,8.568,0,54
CXCO11,4T2021,-8.472,-427,0,-8.085,0,40
