Ticker,Periodo,Aluguéis,Ativo total,CRIs,Caixa,Disponibilidades,FIIs,Imóveis,Outros,Outros val. pagar,Passivo total,Patrimônio líquido,Rend. a distribuir,Renda fixa,Taxa administração,Taxa performance,Total investido,Títulos privados,Títulos públicos,Valores a receber,Venda de imóveis
AIEC11,3/2021,2.883,504.959,0,56,21.040,0,479.910,0,18.546,21.363,483.597,2.750,0,66,0,479.910,2.851,2.851,4.010,0
AIEC11,3/2022,3.985,497.964,0,7,8.338,0,484.471,0,3.208,9.578,488.386,6.321,0,49,0,484.471,3.893,3.893,5.156,0
AIEC11,3/2023,7.618,458.498,0,4,2.672,0,442.926,4.129,-106,3.764,454.733,3.667,0,203,0,447.055,0,0,8.770,0
AIEC11,3/2024,6.707,409.557,0,112,12.174,0,390.673,0,74,3.645,405.912,3.426,9.112,145,0,390.673,0,0,6.710,0
AIEC11,4/2021,2.883,505.509,0,139,21.573,0,479.910,0,19.098,21.906,483.603,2.750,0,57,0,479.910,2.801,2.801,4.027,0
AIEC11,4/2022,3.773,495.208,0,9,5.794,0,484.471,0,3.010,6.706,488.502,3.474,0,222,0,484.471,1.680,1.680,4.944,0
AIEC11,4/2023,7.849,459.218,0,10,2.712,0,442.926,4.617,-143,3.728,455.491,3.715,0,155,0,447.543,14,14,8.963,0
AIEC11,4/2024,9.760,410.315,0,4,9.875,0,390.673,0,83,3.674,406.641,3.426,6.900,165,0,390.673,0,0,9.767,0
AIEC11,5/2022,3.985,495.762,0,16,6.138,0,484.471,0,2.963,6.688,489.074,3.474,0,251,0,484.471,2.438,2.438,5.152,0
AIEC11,5/2023,8.079,459.988,0,17,2.743,0,442.926,5.083,-139,3.819,456.169,3.763,0,195,0,448.009,13,13,9.237,0
AIEC11,5/2024,7.068,410.930,0,3,13.158,0,390.673,0,73,3.755,407.175,3.522,10.162,159,0,390.673,0,0,7.100,0
AIEC11,6/2021,3.294,506.993,0,2.183,22.634,0,479.910,0,20.619,23.430,483.563,2.750,0,61,0,479.910,2.959,2.959,4.450,0
AIEC11,6/2022,3.847,495.408,0,8,5.931,0,484.471,0,2.959,7.052,488.356,3.860,0,233,0,484.471,2.939,2.939,5.006,0
AIEC11,6/2023,8.310,460.581,0,13,2.923,0,442.926,5.263,-135,4.112,456.469,3.763,0,201,282,448.189,174,174,9.469,0
AIEC11,6/2024,9.876,411.158,0,76,10.578,0,390.673,0,79,3.755,407.403,3.522,7.489,153,0,390.673,0,0,9.907,0
AIEC11,7/2021,5.683,510.269,0,2.854,23.502,0,479.910,0,23.181,26.188,484.081,2.943,0,64,0,479.910,3.109,3.109,6.858,0
AIEC11,7/2022,4.187,494.095,0,20,4.799,0,483.956,0,1.395,5.093,489.002,3.474,0,224,0,483.956,2.138,2.138,5.341,0
AIEC11,7/2023,5.323,460.694,0,11,11.284,0,442.926,0,-131,3.749,456.945,3.667,8.359,213,0,442.926,153,153,6.484,0
AIEC11,7/2024,9.815,411.541,0,65,11.028,0,390.673,0,84,3.784,407.757,3.522,7.927,178,0,390.673,0,0,9.840,0
AIEC11,8/2021,3.629,508.925,0,3.304,24.200,0,479.910,0,20.977,23.983,484.941,2.943,0,64,0,479.910,3.301,3.301,4.815,0
AIEC11,8/2022,2.521,492.815,0,20,5.311,0,483.892,0,-139,3.637,489.178,3.522,0,253,0,483.892,2.778,2.778,3.613,0
AIEC11,8/2023,5.442,461.128,0,11,11.605,0,442.926,0,-127,3.773,457.355,3.667,8.638,233,0,442.926,161,161,6.597,0
AIEC11,9/2020,0,466.037,0,1.611,465.941,0,0,0,0,106,465.931,0,0,106,0,0,0,0,96,0
AIEC11,9/2021,3.629,509.644,0,3.305,24.905,0,479.910,0,21.397,24.573,485.071,2.943,0,61,172,479.910,165,165,4.829,0
AIEC11,9/2022,2.291,493.003,0,10,5.780,0,483.827,0,-78,3.684,489.318,3.522,0,240,0,483.827,3.237,3.237,3.395,0
AIEC11,9/2023,5.623,461.606,0,4,11.899,0,442.926,0,-124,3.738,457.868,3.667,8.963,194,0,442.926,115,115,6.781,0
AJFI11,1/2024,2,419.493,0,0,21.756,0,397.707,0,22.934,23.119,396.374,0,21.756,184,0,397.707,0,0,30,0
AJFI11,11/2023,0,304.521,0,0,258.690,0,40.553,0,0,161,304.360,0,258.690,161,0,40.553,0,0,5.278,0
AJFI11,12/2023,2,303.693,0,0,21.705,0,276.707,0,2,171,303.522,0,21.705,169,0,276.707,0,0,5.281,0
AJFI11,2/2024,2,416.889,0,0,19.140,0,397.707,0,22.758,22.758,394.131,0,19.140,0,0,397.707,0,0,42,0
AJFI11,3/2024,2,419.094,0,0,21.239,0,397.707,0,22.693,22.912,396.183,0,21.239,219,0,397.707,0,0,148,0
AJFI11,4/2024,2,417.782,0,0,19.965,0,397.707,0,22.772,23.075,394.707,62,19.965,241,0,397.707,0,0,110,0
AJFI11,5/2024,2,417.591,727,0,19.046,0,397.707,0,22.834,23.064,394.527,0,19.046,230,0,398.434,0,0,110,0
AJFI11,6/2024,2,410.472,1.788,0,18.966,0,389.645,0,22.834,23.053,387.419,0,18.966,218,0,391.433,0,0,72,0
AJFI11,7/2024,2,410.697,3.448,0,17.537,0,389.645,0,22.841,23.088,387.609,0,17.537,247,0,393.093,0,0,66,0
ALMI11,1/2017,2.737,207.381,0,4,746,0,203.297,0,1.438,4.102,203.279,2.600,0,65,0,203.297,0,0,3.338,0
ALMI11,1/2018,1.989,219.489,0,3,1.520,0,211.740,0,7.031,7.099,212.390,0,0,68,0,211.740,0,0,6.229,0
ALMI11,1/2019,4.389,196.838,0,4,7.684,0,180.934,0,5.989,6.052,190.786,0,0,63,0,180.934,0,0,8.220,0
ALMI11,1/2020,4.581,227.877,0,2,7.086,0,211.188,0,7.416,7.484,220.393,0,2.563,68,0,211.188,0,0,9.603,0
ALMI11,1/2021,6.976,228.483,0,1,5.270,0,212.396,0,4.935,5.017,223.465,0,4.843,83,0,212.396,0,0,10.816,0
ALMI11,1/2022,5.095,255.485,0,1,4.928,0,241.776,0,5.006,5.106,250.379,0,4.484,100,0,241.776,0,0,8.781,0
ALMI11,1/2023,4.295,229.586,0,0,3.825,0,215.620,0,4.876,4.982,224.604,0,3.334,106,0,215.620,0,0,10.140,0
ALMI11,1/2024,3.989,245.158,0,38,8.157,0,228.298,0,5.220,5.322,239.836,0,8.118,102,0,228.298,0,0,8.703,0
ALMI11,10/2017,1.335,211.391,0,1,4.969,0,204.077,0,5.659,5.724,205.667,0,0,66,0,204.077,0,0,2.345,0
ALMI11,10/2018,4.038,220.317,0,3,1.981,0,211.747,0,6.001,6.019,214.298,0,0,17,0,211.747,0,0,6.589,0
ALMI11,10/2019,4.267,194.888,0,363,7.270,0,180.934,0,4.260,4.326,190.562,0,1.685,66,0,180.934,0,0,6.684,0
ALMI11,10/2020,6.443,225.821,0,26,5.862,0,211.201,0,3.774,3.844,221.977,0,5.412,70,0,211.201,0,0,8.757,0
ALMI11,10/2022,4.257,254.176,0,0,3.120,0,241.776,0,3.754,3.854,250.322,0,2.642,100,0,241.776,0,0,9.279,0
ALMI11,10/2023,4.074,230.475,0,0,6.027,0,215.650,0,3.717,3.823,226.652,0,6.027,106,0,215.650,0,0,8.798,0
ALMI11,11/2017,1.553,218.596,0,2,4.360,0,211.665,0,5.659,5.725,212.872,0,0,66,0,211.665,0,0,2.572,0
ALMI11,11/2018,4.013,226.199,0,1,8.009,0,211.747,0,4.323,4.340,221.858,0,0,17,0,211.747,0,0,6.443,0
ALMI11,11/2019,4.222,194.792,0,1,7.339,0,180.934,0,3.791,3.857,190.935,0,2.434,66,0,180.934,0,0,6.518,0
ALMI11,11/2020,6.683,226.002,0,51,5.914,0,211.214,0,3.791,3.873,222.129,0,5.438,83,0,211.214,0,0,8.874,0
ALMI11,11/2022,4.202,254.380,0,0,3.439,0,241.776,0,3.828,3.934,250.446,0,2.957,106,0,241.776,0,0,9.165,0
ALMI11,11/2023,4.045,231.990,0,0,7.575,0,215.650,0,5.115,5.220,226.770,0,7.575,106,0,215.650,0,0,8.765,0
ALMI11,12/2017,1.771,218.379,0,0,1.896,0,211.740,0,5.656,5.724,212.655,0,0,68,0,211.740,0,0,4.743,0
ALMI11,12/2018,4.058,195.289,0,3,7.993,0,180.934,0,4.327,4.390,190.899,0,0,63,0,180.934,0,0,6.361,0
ALMI11,12/2019,4.582,224.976,0,2,7.028,0,211.188,0,4.269,4.338,220.638,0,2.466,68,0,211.188,0,0,6.760,0
ALMI11,12/2020,7.151,227.140,0,76,4.985,0,212.396,0,3.780,3.862,223.278,0,4.483,83,0,212.396,0,0,9.759,0
ALMI11,12/2021,5.356,254.062,0,1,4.428,0,241.776,0,3.698,3.798,250.264,0,3.987,100,0,241.776,0,0,7.858,0
ALMI11,12/2022,4.186,228.201,0,0,3.588,0,215.620,0,3.713,3.818,224.383,0,3.102,106,0,215.620,0,0,8.993,0
ALMI11,12/2023,4.015,244.746,0,0,7.698,0,228.298,0,5.116,5.218,239.528,0,7.698,102,0,228.298,0,0,8.750,0
ALMI11,2/2017,28,222.367,0,4,17.352,0,203.297,0,6.862,23.931,198.436,17.004,0,65,0,203.297,0,0,1.718,0
ALMI11,2/2018,2.207,219.291,0,5,1.044,0,211.740,0,7.031,7.099,212.192,0,0,68,0,211.740,0,0,6.507,0
ALMI11,2/2019,4.423,196.950,0,1,7.900,0,180.934,0,6.237,6.303,190.647,0,0,66,0,180.934,0,0,8.116,0
ALMI11,2/2020,4.436,225.137,0,3,6.276,0,211.188,0,4.365,4.436,220.701,0,2.970,71,0,211.188,0,0,7.674,0
ALMI11,2/2021,4.920,226.290,0,1,5.193,0,212.396,0,4.889,4.971,221.319,0,4.766,83,0,212.396,0,0,8.701,0
ALMI11,2/2022,5.192,255.797,0,1,5.267,0,241.776,0,5.210,5.309,250.488,0,4.819,100,0,241.776,0,0,8.755,0
ALMI11,2/2023,4.266,229.593,0,0,3.965,0,215.620,0,4.779,4.885,224.708,0,3.470,106,0,215.620,0,0,10.008,0
ALMI11,2/2024,3.962,245.474,0,76,8.507,0,228.298,0,5.185,5.287,240.187,0,8.431,102,0,228.298,0,0,8.669,0
ALMI11,3/2017,28,213.336,0,2,8.441,0,203.297,0,6.804,14.893,198.443,8.025,0,63,0,203.297,0,0,1.598,0
ALMI11,3/2018,2.636,218.911,0,1,597,0,211.740,0,6.517,6.576,212.335,0,0,59,0,211.740,0,0,6.574,0
ALMI11,3/2019,4.160,196.541,0,3,7.910,0,180.934,0,5.628,5.694,190.847,0,0,66,0,180.934,0,0,7.697,0
ALMI11,3/2020,5.014,225.247,0,2,5.925,0,211.188,0,4.363,4.431,220.816,0,3.001,68,0,211.188,0,0,8.133,0
ALMI11,3/2021,5.216,234.193,0,1,4.736,0,220.590,0,4.722,4.804,229.388,0,4.308,83,0,220.590,0,0,8.866,0
ALMI11,3/2022,4.381,254.405,0,37,4.815,0,241.776,0,4.672,4.772,249.633,0,4.327,100,0,241.776,0,0,7.814,0
ALMI11,3/2023,4.239,228.812,0,0,4.191,0,215.620,0,3.805,3.910,224.901,0,3.691,106,0,215.620,0,0,9.001,0
ALMI11,3/2024,3.952,245.787,0,114,8.850,0,228.298,0,5.199,5.301,240.486,0,8.736,102,0,228.298,0,0,8.639,0
ALMI11,4/2017,28,212.860,0,4,8.075,0,203.297,0,6.690,14.410,198.450,7.656,0,63,0,203.297,0,0,1.488,0
ALMI11,4/2018,2.912,218.967,0,3,489,0,211.740,0,6.356,6.423,212.543,0,0,68,0,211.740,0,0,6.737,0
ALMI11,4/2019,4.194,196.238,0,2,7.727,0,180.934,0,5.420,5.486,190.752,0,0,66,0,180.934,0,0,7.578,0
ALMI11,4/2020,5.669,225.765,0,2,5.897,0,211.188,0,4.368,3.780,221.985,-656,3.378,68,0,211.188,0,0,8.680,0
ALMI11,4/2021,4.869,234.104,0,1,5.117,0,220.590,0,4.598,4.680,229.424,0,4.688,83,0,220.590,0,0,8.398,0
ALMI11,4/2022,4.073,254.502,0,1,2.821,0,241.776,0,4.648,4.747,249.754,0,2.368,100,0,241.776,0,0,9.905,0
ALMI11,4/2023,4.270,229.042,0,39,4.408,0,215.620,0,3.779,3.884,225.158,0,3.866,106,0,215.620,0,0,9.014,0
ALMI11,4/2024,3.861,246.054,0,151,9.227,0,228.298,0,5.168,5.270,240.784,0,9.076,102,0,228.298,0,0,8.528,0
ALMI11,5/2017,350,211.970,0,2,6.742,0,203.297,0,5.801,8.362,203.608,2.497,0,63,0,203.297,0,0,1.930,0
ALMI11,5/2018,3.795,219.558,0,2,313,0,211.747,0,6.256,6.324,213.234,0,0,68,0,211.747,0,0,7.498,0
ALMI11,5/2019,4.258,195.793,0,1,7.619,0,180.934,0,5.001,5.067,190.726,0,210,66,0,180.934,0,0,7.241,0
ALMI11,5/2020,5.525,225.202,0,2,5.593,0,211.188,0,4.330,4.398,220.803,0,3.395,68,0,211.188,0,0,8.421,0
ALMI11,5/2021,5.011,233.713,0,32,5.113,0,220.191,0,4.476,4.576,229.137,17,4.652,83,0,220.191,0,0,8.409,0
ALMI11,5/2022,4.447,254.166,0,1,2.374,0,241.776,0,4.361,4.461,249.705,0,1.916,100,0,241.776,0,0,10.016,0
ALMI11,5/2023,4.212,229.187,0,79,4.589,0,215.620,0,3.740,3.846,225.342,0,4.003,106,0,215.620,0,0,8.978,0
ALMI11,5/2024,3.887,246.430,0,189,9.579,0,228.298,0,5.147,5.249,241.181,0,9.389,102,0,228.298,0,0,8.553,0
ALMI11,6/2017,265,211.999,0,7,6.418,0,203.818,0,5.732,7.960,204.039,2.164,0,65,0,203.818,0,0,1.764,0
ALMI11,6/2018,3.854,219.447,0,2,801,0,211.747,0,4.850,4.918,214.529,0,0,68,0,211.747,0,0,6.900,0
ALMI11,6/2019,4.302,195.666,0,4,7.557,0,180.934,0,4.872,4.938,190.728,0,601,66,0,180.934,0,0,7.175,0
ALMI11,6/2020,5.629,224.464,0,2,4.865,0,211.188,0,3.841,3.910,220.555,0,3.482,68,0,211.188,0,0,8.412,0
ALMI11,6/2021,5.543,233.754,0,1,4.520,0,220.420,0,4.352,4.590,229.164,156,4.090,83,0,220.420,0,0,8.813,0
ALMI11,6/2022,4.421,254.213,0,38,2.558,0,241.776,0,4.235,4.334,249.879,0,2.059,100,0,241.776,0,0,9.879,0
ALMI11,6/2023,4.108,229.342,0,40,4.870,0,215.620,0,3.749,3.854,225.488,0,4.318,106,0,215.620,0,0,8.852,0
ALMI11,6/2024,4.120,246.768,0,227,9.647,0,228.298,0,5.136,6.680,240.088,1.442,9.421,102,0,228.298,0,0,8.822,0
ALMI11,7/2017,682,212.036,0,5,6.181,0,203.818,0,5.658,5.723,206.312,0,0,65,0,203.818,0,0,2.037,0
ALMI11,7/2018,4.210,219.245,0,3,357,0,211.747,0,4.714,4.783,214.462,0,0,68,0,211.747,0,0,7.142,0
ALMI11,7/2019,4.617,195.423,0,2,7.109,0,180.934,0,4.723,4.789,190.634,0,637,66,0,180.934,0,0,7.380,0
ALMI11,7/2020,5.731,224.478,0,2,4.888,0,211.188,0,3.808,3.876,220.602,0,3.888,68,0,211.188,0,0,8.402,0
ALMI11,7/2022,4.397,253.985,0,-276,2.463,0,241.776,0,3.840,3.939,250.046,0,2.274,100,0,241.776,0,0,9.746,0
ALMI11,7/2023,4.154,229.591,0,0,5.067,0,215.650,0,3.692,3.797,225.794,0,5.066,106,0,215.650,0,0,8.875,0
ALMI11,7/2024,4.394,246.096,0,265,9.028,0,228.298,0,5.127,5.229,240.867,0,8.763,102,0,228.298,0,0,8.770,0
ALMI11,8/2017,899,211.940,0,4,6.000,0,203.818,0,5.750,5.816,206.124,0,0,66,0,203.818,0,0,2.122,0
ALMI11,8/2018,4.270,219.017,0,1,192,0,211.747,0,4.590,4.658,214.359,0,0,68,0,211.747,0,0,7.078,0
ALMI11,8/2019,4.261,195.165,0,3,7.326,0,180.934,0,4.589,4.656,190.510,0,1.257,66,0,180.934,0,0,6.905,0
ALMI11,8/2020,5.811,224.587,0,1,5.024,0,211.201,0,3.821,3.889,220.698,0,4.322,68,0,211.201,0,0,8.363,0
ALMI11,8/2021,5.110,233.110,0,1,4.564,0,220.420,0,4.074,4.156,228.954,0,4.130,82,0,220.420,0,0,8.127,0
ALMI11,8/2022,4.337,254.254,0,1,2.901,0,241.776,0,3.995,4.095,250.159,0,2.431,100,0,241.776,0,0,9.577,0
ALMI11,8/2023,4.127,229.911,0,0,5.400,0,215.650,0,3.707,3.812,226.098,0,5.400,106,0,215.650,0,0,8.860,0
ALMI11,9/2017,1.117,211.626,0,1,5.344,0,204.051,0,5.796,5.861,205.765,0,0,66,0,204.051,0,0,2.231,0
ALMI11,9/2018,4.015,218.928,0,1,482,0,211.747,0,4.451,4.520,214.409,0,0,68,0,211.747,0,0,6.699,0
ALMI11,9/2019,4.627,195.001,0,3,6.915,0,180.934,0,4.435,4.502,190.500,0,1.291,66,0,180.934,0,0,7.153,0
ALMI11,9/2020,6.679,225.631,0,1,5.323,0,211.201,0,3.812,3.881,221.751,0,4.899,68,0,211.201,0,0,9.107,0
ALMI11,9/2021,5.409,232.939,0,1,4.223,0,220.420,0,3.948,4.030,228.909,0,3.789,83,0,220.420,0,0,8.295,0
ALMI11,9/2022,4.316,254.286,0,0,3.064,0,241.776,0,3.874,3.974,250.313,0,2.590,100,0,241.776,0,0,9.446,0
ALMI11,9/2023,4.100,230.191,0,0,5.714,0,215.650,0,3.709,3.814,226.377,0,5.713,106,0,215.650,0,0,8.827,0
ALZR11,1/2018,2.990,95.701,0,0,92.654,0,0,0,128,515,95.186,362,92.654,25,0,0,0,0,3.046,0
ALZR11,1/2019,744,97.929,0,1,1.645,0,95.500,0,129,826,97.103,665,1.644,32,0,95.500,0,0,785,0
ALZR11,1/2020,1.755,272.736,0,0,45.266,0,225.607,0,92,1.949,270.787,1.701,45.266,156,0,225.607,0,0,1.862,0
ALZR11,1/2021,1.822,641.991,0,0,49.973,0,492.752,91.878,179.950,182.612,459.379,2.210,49.973,451,0,584.630,0,0,7.387,0
ALZR11,1/2022,4.317,909.379,0,0,36.022,72.601,673.128,115.373,261.954,266.786,642.593,4.296,36.022,535,0,861.102,0,0,12.255,0
ALZR11,1/2023,4.259,928.213,19.021,0,43.231,210.769,641.870,0,187.516,194.289,733.924,6.155,43.231,618,0,871.661,0,0,13.321,0
ALZR11,1/2024,4.975,1.232.933,22.200,0,202.443,243.916,747.935,0,183.690,184.615,1.048.317,0,202.443,926,0,1.014.050,0,0,16.440,0
ALZR11,10/2018,732,97.936,0,0,1.649,0,95.500,0,149,831,97.105,651,1.649,30,0,95.500,0,0,787,0
ALZR11,10/2019,1.398,272.725,0,0,88.187,0,182.971,0,132,1.943,270.782,1.686,88.186,125,0,182.971,0,0,1.568,0
ALZR11,10/2020,1.792,550.429,0,0,222.400,0,323.492,0,89.083,91.091,459.339,1.810,222.400,198,0,323.492,0,0,4.537,0
ALZR11,10/2021,4.136,942.766,0,0,107.579,51.904,672.889,98.710,295.443,299.758,643.008,3.777,107.578,538,0,823.503,0,0,11.684,0
ALZR11,10/2022,3.358,920.607,17.702,0,189.624,64.173,520.760,116.984,174.513,180.056,740.551,4.896,189.624,646,0,719.620,0,0,11.363,0
ALZR11,10/2023,4.880,1.240.399,2.783,0,260.679,213.532,747.729,0,180.149,181.050,1.059.349,0,260.679,901,0,964.044,0,0,15.676,0
ALZR11,11/2018,732,97.924,0,0,1.646,0,95.500,0,130,809,97.115,649,1.645,30,0,95.500,0,0,779,0
ALZR11,11/2019,1.398,272.700,0,0,88.074,0,183.013,0,124,1.923,270.778,1.666,88.073,133,0,183.013,0,0,1.614,0
ALZR11,11/2020,1.792,550.509,0,0,221.840,0,323.567,0,89.043,91.145,459.363,1.911,221.840,191,0,323.567,0,0,5.102,0
ALZR11,11/2021,4.136,945.490,0,0,100.684,61.507,672.919,98.710,298.052,302.407,643.083,3.864,100.684,491,0,833.136,0,0,11.670,0
ALZR11,11/2022,3.358,920.508,17.420,0,180.654,73.088,520.799,116.984,174.512,180.171,740.337,5.023,180.654,636,0,728.291,0,0,11.563,0
ALZR11,11/2023,4.880,1.235.653,2.814,0,225.052,244.462,747.892,0,180.213,181.105,1.054.549,0,225.052,892,0,995.168,0,0,15.433,0
ALZR11,12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALZR11,12/2018,732,97.926,0,1,1.651,0,95.500,0,131,816,97.110,654,1.650,32,0,95.500,0,0,775,0
ALZR11,12/2019,1.575,272.696,0,0,46.691,0,183.013,41.170,108,1.923,270.773,1.623,46.691,191,0,224.183,0,0,1.822,0
ALZR11,12/2020,1.518,675.019,0,0,86.104,0,491.250,91.868,213.699,215.640,459.379,1.750,86.104,191,0,583.117,0,0,5.797,0
ALZR11,12/2021,3.979,909.642,0,0,35.781,73.434,673.128,115.373,262.015,266.964,642.677,4.433,35.781,516,0,861.935,0,0,11.926,0
ALZR11,12/2022,3.695,914.110,20.324,0,146.252,94.056,641.780,0,168.086,174.138,739.972,5.434,146.252,618,0,756.160,0,0,11.698,0
ALZR11,12/2023,4.928,1.233.738,17.160,305,209.300,243.648,747.925,0,184.125,194.564,1.039.173,9.533,208.996,906,0,1.008.732,0,0,15.705,0
ALZR11,2/2018,721,96.116,0,1,1.711,0,93.506,0,119,944,95.172,797,1.710,28,0,93.506,0,0,899,0
ALZR11,2/2019,744,97.917,0,1,1.641,0,95.500,0,73,819,97.098,658,1.640,89,0,95.500,0,0,776,0
ALZR11,2/2020,1.755,272.681,0,0,45.155,0,225.672,0,56,1.878,270.803,1.678,45.154,145,0,225.672,0,0,1.854,0
ALZR11,2/2021,2.662,672.696,0,0,7.903,0,587.827,0,210.680,213.797,458.899,2.656,7.903,461,0,587.827,0,0,76.966,0
ALZR11,2/2022,4.431,912.300,0,0,36.110,73.747,673.128,115.373,264.920,269.981,642.320,4.521,36.110,539,0,862.248,0,0,13.943,0
ALZR11,2/2023,4.257,919.437,18.852,0,35.719,202.829,641.987,0,179.057,185.936,733.501,6.267,35.718,611,0,863.667,0,0,20.051,0
ALZR11,2/2024,4.975,1.232.030,21.712,0,201.507,244.284,747.996,0,183.171,184.087,1.047.943,0,201.507,916,0,1.013.992,0,0,16.530,0
ALZR11,3/2018,732,95.797,0,0,1.528,0,93.506,0,120,685,95.112,534,1.527,31,0,93.506,0,0,764,0
ALZR11,3/2019,760,97.886,0,0,1.581,0,95.500,0,66,830,97.056,675,1.580,89,0,95.500,0,0,806,0
ALZR11,3/2020,1.772,272.664,0,0,45.001,0,225.800,0,68,1.865,270.799,1.678,45.001,120,0,225.800,0,0,1.863,0
ALZR11,3/2021,3.680,672.768,0,0,23.171,52.000,587.924,0,210.422,213.591,459.177,2.726,23.170,443,0,639.924,0,0,9.673,0
ALZR11,3/2022,4.479,909.516,0,0,39.405,64.961,677.255,115.373,261.983,267.218,642.298,4.716,39.405,519,0,857.589,0,0,12.521,0
ALZR11,3/2023,4.288,918.769,20.733,0,49.079,193.969,642.191,0,178.840,185.840,732.929,6.384,49.079,616,0,856.893,0,0,12.796,0
ALZR11,3/2024,4.999,1.230.111,21.536,0,199.037,244.482,748.095,0,182.675,183.591,1.046.519,0,199.037,916,0,1.014.112,0,0,16.961,0
ALZR11,4/2018,732,95.916,0,0,1.653,0,93.506,0,120,813,95.103,665,1.653,28,0,93.506,0,0,757,0
ALZR11,4/2019,760,118.923,0,0,22.587,0,95.500,0,21.107,21.881,97.042,686,22.587,88,0,95.500,0,0,836,0
ALZR11,4/2020,1.783,272.685,0,0,44.925,0,225.676,0,60,1.890,270.794,1.706,44.925,124,0,225.676,0,0,2.084,0
ALZR11,4/2021,3.680,757.815,0,0,8.570,51.994,588.264,98.700,295.156,298.641,459.175,3.025,8.570,460,0,738.957,0,0,10.288,0
ALZR11,4/2022,4.479,909.632,1.107,0,33.608,64.906,677.329,115.373,262.117,267.471,642.161,4.813,33.608,541,0,858.715,0,0,17.309,0
ALZR11,4/2023,4.288,918.131,23.283,0,43.775,193.601,642.328,0,176.888,183.728,734.403,6.216,43.775,624,0,859.212,0,0,15.144,0
ALZR11,4/2024,4.999,1.227.487,18.074,0,203.682,242.627,748.096,0,182.155,183.064,1.044.423,0,203.682,909,0,1.008.797,0,0,15.009,0
ALZR11,5/2018,732,95.912,0,0,1.662,0,93.506,0,117,816,95.097,666,1.662,33,0,93.506,0,0,744,0
ALZR11,5/2019,760,268.106,0,0,171.770,0,95.500,0,160,1.219,266.888,969,171.770,89,0,95.500,0,0,836,0
ALZR11,5/2020,1.783,272.761,0,0,44.945,0,225.680,0,79,1.971,270.790,1.767,44.945,126,0,225.680,0,0,2.136,0
ALZR11,5/2021,3.680,757.799,0,0,5.517,51.961,591.150,98.700,295.205,298.664,459.134,3.012,5.517,448,0,741.811,0,0,10.471,0
ALZR11,5/2022,4.479,909.014,12.142,252,25.851,66.123,676.962,115.373,280.293,285.458,623.556,4.623,25.599,542,0,870.600,0,0,12.563,0
ALZR11,5/2023,4.288,995.883,20.716,0,125.407,193.865,642.444,0,176.571,183.502,812.381,6.296,125.407,635,0,857.025,0,0,13.452,0
ALZR11,5/2024,4.999,1.321.211,18.067,0,288.234,251.495,748.127,0,181.629,182.506,1.138.705,0,288.234,878,0,1.017.689,0,0,15.289,0
ALZR11,6/2018,732,97.901,0,0,1.668,0,95.500,0,117,788,97.113,638,1.668,33,0,95.500,0,0,732,0
ALZR11,6/2019,760,272.233,0,0,171.972,0,99.410,0,62,1.440,270.793,1.255,171.971,123,0,99.410,0,0,851,0
ALZR11,6/2020,1.783,281.373,0,0,44.704,0,234.388,0,102,2.022,279.351,1.771,44.704,149,0,234.388,0,0,2.281,0
ALZR11,6/2021,3.680,843.571,0,0,10.181,51.931,672.554,98.700,295.244,298.482,545.089,2.794,10.181,444,0,823.185,0,0,10.204,0
ALZR11,6/2022,4.529,906.468,24.994,0,13.324,64.532,675.705,115.373,280.294,285.482,620.985,4.647,13.324,542,0,880.604,0,0,12.540,0
ALZR11,6/2023,4.306,1.238.499,20.920,0,322.188,238.182,643.258,0,178.504,186.512,1.051.986,7.236,322.188,772,0,902.360,0,0,13.950,0
ALZR11,6/2024,5.018,1.483.619,24.840,0,434.571,253.035,755.707,0,181.399,190.340,1.293.279,7.946,434.571,996,0,1.033.582,0,0,15.466,0
ALZR11,7/2018,732,97.954,0,1,1.648,0,95.500,0,167,850,97.104,649,1.647,34,0,95.500,0,0,806,0
ALZR11,7/2019,760,272.366,0,0,172.047,0,99.410,0,101,1.578,270.788,1.331,172.047,146,0,99.410,0,0,909,0
ALZR11,7/2020,1.783,353.313,0,0,116.142,0,234.388,0,216,2.068,351.245,1.705,116.142,147,0,234.388,0,0,2.783,0
ALZR11,7/2021,4.170,875.258,0,0,40.692,51.927,672.730,98.700,295.391,299.346,575.912,3.463,40.691,492,0,823.357,0,0,11.209,0
ALZR11,7/2022,4.529,953.661,19.496,0,61.003,68.741,675.709,115.373,285.473,290.644,663.017,4.631,61.003,541,0,879.319,0,0,13.339,0
ALZR11,7/2023,4.137,1.240.832,25.244,0,314.874,237.768,649.312,0,177.328,191.326,1.049.506,13.095,314.873,904,0,912.323,0,0,13.636,0
ALZR11,7/2024,5.803,1.676.618,20.463,0,322.689,256.094,893.052,148.562,368.143,369.193,1.307.424,0,322.689,1.050,0,1.318.172,0,0,35.757,17.500
ALZR11,8/2018,732,97.940,0,0,1.643,0,95.500,0,146,824,97.116,644,1.643,34,0,95.500,0,0,797,0
ALZR11,8/2019,989,272.395,0,0,142.902,0,128.217,0,101,1.603,270.791,1.379,142.902,123,0,128.217,0,0,1.275,0
ALZR11,8/2020,1.788,461.555,0,0,223.716,0,234.537,0,270,2.220,459.336,1.768,223.715,182,0,234.537,0,0,3.303,0
