Ticker,Title,Endereço,Bairro,Cidade,Área Bruta Locável
MOFF11,Vargas,Avenida Presidente Vargas,,Centro - RJ,"15.497,63 m2"
MOFF11,São José,Rua Verbo Divino,Chácara Santo Antônio (Zona Sul),São Paulo - SP,"5.085,00 m2"
MOFF11,CBOP (Jacarandá),Avenida Marcos Penteado de Ulhôa Rodrigues,Jubran,Barueri - SP,"31.962,14 m2"
MTOF11,Santo Antonio,Rua Verbo Divino,,Chácara Santo Antonio - São Paulo,"4.463,64 m2"
MTOF11,Alexandre Dumas,Rua Alexandre Dumas,,Santo Amaro - São Paulo,"7.213,51 m2"
MTOF11,Bolsa RJ,Praça XV de Novembro,,Centro - RJ,"3.761,00 m2"
MTOF11,São Pedro,Rua Verbo Divino,,Chácara Santo Antonio - São Paulo,"5.789,19 m2"
MTOF11,Barra Funda,Rua Domingos Marchetti,Limão,São Paulo - SP,"9.084,00 m2"
MVFI11,Edificio MAYRINK VEIGA - MV9,Rua Mairink Veiga,Centro,Rio de Janeiro - RJ,"15.174,00 m2"
MXRF11,Condomínio Edifício St Louis,Rua Franz Schubert,Jardim Europa,São Paulo - SP,"31,74 m2"
MXRF11,Edifício Centro Executivo do Paço,Avenida José Caballero,Vila Bastos,Santo André - SP,"30,36 m2"
MXRF11,Absoluto Maria Monteiro Condomínio Residencial,Rua Maria Monteiro,Cambuí,Campinas - SP,"14,54 m2"
NEWL11,NewPort Log Sorocaba,Avenida Jerome Case,Cajuru do Sul,Sorocaba - SP,"3.520,00 m2"
NEWL11,NewPort Log Goiania,Rua Iza Costa,Campus Universitário,Goiânia - GO,"70.318,00 m2"
NEWL11,NewPort Log Caxias do Sul,RSC-453,,Caxias do Sul - RS,"40.719,00 m2"
NEWU11,Edifício Empresarial Center I,Rua Padre Carapueiro,,Rua Padre Carapueiro - PE,"4.248,56 m2"
NEWU11,Edifício Empresarial Center II,Rua Antônio Lumack,,Rua Antônio Lumack - PE,"4.035,06 m2"
NEWU11,Edifício Suarez Trade,Avenida Trancedo Neves,,Avenida Trancedo Neves - BA,"4.620,00 m2"
NSLU11,Hospital e Maternidade Nossa Senhora de Lourdes,Rua das Perobas,Jabaquara,São Paulo - SP,"23.523,27 m2"
NVHO11,Hospital São Luiz - BLOCO C e E,Rua Doutor Alceu de Campos Rodrigues,,São Paulo - SP,"7.121,25 m2"
NVHO11,Hospital São Luiz - BLOCO A,Rua Doutor Alceu de Campos Rodrigues,,São Paulo - SP,"7.520,15 m2"
NVHO11,Hospital São Luiz - BLOCO D,Rua Doutor Alceu de Campos Rodrigues,,São Paulo - SP,"5.820,73 m2"
NVHO11,Hospital São Luiz - BLOCO B,Rua Desembargador Aguiar Valim,,São Paulo - SP,"9.897,05 m2"
NVIF11B,Conjunto residencial Jardim Europa,Conjunto residencial JD EUROPA,,Conjunto residencial JD EUROPA - PA,"77.898,00 m2"
NVIF11B,NVIF11B Canaã dos Carajás,Avenida Jardim Florido,Canaã dos Carajás,Canaã dos Carajás - PA,"131.117,88 m2"
OBAL11,OBAL Rio de Janeiro,Estrada do Engenho Velho,Taquara,Rio de Janeiro - RJ,"941,41 m2"
OBAL11,OBAL Rio de Janeiro,Rua Prudente de Morais,Ipanema,Rio de Janeiro - RJ,"800,00 m2"
OBAL11,OBAL Rio de Janeiro,Rua Prudente de Morais,Ipanema,Rio de Janeiro - RJ,"800,00 m2"
OBAL11,OBAL Rio de Janeiro,Rua Visconde de Pirajá,Ipanema,Rio de Janeiro - RJ,"4.905,00 m2"
ONEF11,Ed. The One,Rua Ministro Jesuino Cardoso,,Rua Ministro Jesuino Cardoso - SP,"6.015,39 m2"
OPTM11,Anhanguera Educacional,Avenida Doutor Rudge Ramos,Rudge Ramos,São Bernardo do Campo - SP,"23.770,75 m2"
OUFF11,OUFF,N/A,,,N/A m2
OUFF11,N/A,N/A,,,N/A m2
OUFF11,N/A,N/A,,,N/A m2
OULG11,Imóvel Juiz de Fora,Rua Martins Barbosa,Benfica,Juiz de Fora - MG,"53.264,00 m2"
OULG11,Imóvel Duque de Caxias - Galpão 01,Rod. Washington Luiz,,Via Projetada Aterial PD04 - nº 3777,"49.627,38 m2"
OURE11,OURE,N/A,,,N/A m2
OURE11,Imóveis Barra da Tijuca,Rua Helios Seelinger,,Rua Helios Seelinger - RJ,"4.414,44 m2"
OURE11,Alpha Houses I,Estrada de Lula Chaves,Ipanema,Santana de Parnaíba - SP,"2.409,12 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"5.715,56 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"15.000,00 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"6.537,16 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"9.999,95 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"7.480,22 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"24.186,75 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"7.358,31 m2"
PABY11,PABY São Paulo,Avenida Major Sylvio de Magalhães Padilha,Vila Andrade,São Paulo - SP,"6.326,36 m2"
PABY11,PABY Itapiúna,Rua Itapaiuna,,Itapiúna - CE,"2.250,00 m2"
PABY11,PABY Itapiúna,Rua Itapaiuna,,Itapiúna - CE,"17.800,00 m2"
PATB11,Edificio Victor Malzoni,Avenida Brigadeiro Faria Lima,Itaim Bibi,São Paulo - SP,"16.836,53 m2"
PATB11,Loja 01 Shopping Morumbi,Avenida Roque Petroni Júnior,Jardim das Acácias,São Paulo - SP,"2.336,59 m2"
PATB11,Loja A Shopping Barra,Avenida das Américas,Barra da Tijuca,Rio de Janeiro - RJ,"2.217,50 m2"
PATC11,Edifício RM Square,Rua Pascoal Paes,Itaim Bibi,São Paulo - SP,"2.615,00 m2"
PATC11,Edifício Central Vila Olímpia,Alameda Vicente Pinzon,Vila Olímpia,São Paulo - SP,"1.298,00 m2"
PATC11,Edifício Sky Corporate,Rua Gomes de Carvalho,Vila Olímpia,São Paulo - SP,"2.689,52 m2"
PATC11,Edifício Cetenco Plaza,Avenida Paulista,,São Paulo - SP,"1.152,00 m2"
PATL11,SOLISTICA,Av. Nossa Senhora Auxiliadora,,Av. Nossa Senhora Auxiliadora - SP,"9.177,00 m2"
PATL11,Ribeirão das Neves,Av. José Carlos Costa,,688 – Ribeirão das Neves - MG,"26.618,00 m2"
PATL11,Itatiaia,Av. Industrial Alda Mendes Bernardes,,1881 – Itatiaia - RJ,"105.580,00 m2"
PATL11,POSTALL,Av. Nossa Senhora Auxiliadora,,Av. Nossa Senhora Auxiliadora - SP,"9.956,00 m2"
PBLV11,PBLV Cotia,Rodovia Raposo Tavares,Jardim Atalaia,Cotia - SP,"800.000,00 m2"
PBLV11,PBLV Santana de Parnaíba,Avenida Charles Goodyear,Cururuquara,Santana de Parnaíba - SP,"51.971,77 m2"
PBLV11,PBLV Miguel Hidalgo,Calle Mar Tirreno,Tacuba,Miguel Hidalgo - CMX,"420.952,87 m2"
PBLV11,PBLV Queimados,Estrada Campo Alegre,Parque Ipanema,Queimados - RJ,"288.823,67 m2"
PBLV11,PLD Cajamar II,Avenida Doutor Antônio João Abdalla,Cajamar,Cajamar - SP,"279.559,61 m2"
PBLV11,PLD Queimados,Estrada Campo Alegre,Parque Ipanema,Queimados - RJ,"33.066,72 m2"
PBLV11,PLD Dutra SP,Avenida Presidente Dutra,Arujá,Arujá - SP,"54.453,35 m2"
PBLV11,PLD Caxias,RJ-107,Parada Angélica,Duque de Caxias - RJ,"61.008,00 m2"
PBLV11,PLD Castelo Branco KM46,Rodovia Presidente Castelo Branco,,Araçariguama - SP,"266.714,10 m2"
PBLV11,PLD Dutra RJ,Avenida Arthur Antonio Sendas - Venda Velha - São João de Meriti / RJ,Venda Velha,São João de Meriti - RJ,"19.863,84 m2"
PBLV11,PLD Cajamar III,Avenida Antônio Cândido Machado,,Cajamar - SP,"316.017,95 m2"
PBLV11,PLD Castelo Branco KM41,Avenida Charles Goodyear,Cururuquara,Santana de Parnaíba - SP,"65.631,00 m2"
PBLV11,PLD Cajamar 31,Rodovia Anhanguera,,Cajamar - SP,"37.501,44 m2"
PBLV11,PBLV 36.034,Av. Ayrton Senna,,36.034 - 9351),"194.860,00 m2"
PCAS11,PCAS Município de Mata de São João,Área Sul da Fazenda Praia do Forte,,Município de Mata de São João - Bahia.,"790.758,09 m2"
PCAS11,PCAS no Município de Porto Seguro,TUCURUÍ EMP - TERRENO URBANO,,"no Município de Porto Seguro - Bahia,","3.767.900,00 m2"
PLOG11,Parque Logístico Pernambuco,PE-060,Ipojuca,Ipojuca - PE,"70.222,00 m2"
PNPR11,Sítio Pedregulho - Matrícula 91.820,Rua Colina,Água Chata,Guarulhos - SP,"15.328,70 m2"
PQAG11,NASP Natura São Paulo,Avenida Alexandre Colares,Jaguara,São Paulo - SP,"63.605,67 m2"
PQDP11,"SHOPPING PARQUE DOM PEDRO II - 15,00%",Avenida Guilherme Campos,Barão Geraldo,Campinas - SP,"127.321,00 m2"
PRSN11B,Focus Business Center,Avenida Geremario Dantas 1401,,Jacarepagua - RJ,"19,71 m2"
PRSN11B,Villaggio Lake & Gardens,Estrada de Barra da Tijuca 345,,Barra da Tijuca - RJ,"182,00 m2"
PRSV11,Edifício Torre Boa Vista,Avenida Presidente Vargas,Centro,Rio de Janeiro - RJ,"10.082,05 m2"
PRTS11,Shopping Bento Gonçalves,Rua Marechal Deodoro,Centro,Bento Gonçalves - RS,"92,51 m2"
PRTS11,Shopping Germânia,Rua Sete de Setembro,Centro,Santa Cruz do Sul - RS,"6.745,00 m2"
PRZS11,PRZS Kaiser,KAISER - TERRENO,,Kaiser - MO,"159.501,16 m2"
PRZS11,Shopping Votuporanga,Rua São Paulo,Votuporanga,Votuporanga - SP,"68.499,87 m2"
PVBI11,Edificio Park Tower,Avenida Brigadeiro Luís Antônio,Jardim Paulista,São Paulo - SP,"16.633,11 m2"
PVBI11,Vila Olimpia Corporate,Rua Fidêncio Ramos,Vila Olímpia,São Paulo - SP,"17.282,16 m2"
PVBI11,Edificio Faria Lima 4440  (VBI FL 4440),Avenida Brigadeiro Faria Lima,Itaim Bibi,São Paulo - SP,"22.112,00 m2"
PVBI11,Condominio Edificio Vera Cruz II,Rua Elvira Ferraz,Itaim Bibi,São Paulo - SP,"7.202,00 m2"
PVBI11,Condominio The One,Rua Ministro Jesuíno Cardoso,Itaim Bibi,São Paulo - SP,"7.841,00 m2"
PVBI11,Union Faria Lima,Rua Leopoldo Couto Magalhães Júnior,Itaim Bibi,São Paulo - SP,"5.042,00 m2"
PVBI11,Edificio Cidade Jardim,Avenida Cidade Jardim,Itaim Bibi,São Paulo - SP,"6.157,00 m2"
QAGR11,Filial Pato Branco,Rodovia Pr493,Fraron,Pato Branco - PR,"3.460,00 m2"
QAGR11,Silo Campo Ere,SC-305,,Campo Erê - SC,"4.793,50 m2"
QAGR11,Silo Sabaudia,PR-218,Sabáudia,Sabáudia - PR,"3.051,51 m2"
QAGR11,Silo Jatai,Avenida Francisco Antônio,Jataí,Jataí - GO,"1.842,27 m2"
QAGR11,Filial Francisco Beltrao,Rua Barra Mansa,Pinheirinho,Francisco Beltrão - PR,"9.112,00 m2"
QAGR11,Silo Nova Ponte,MG-190,,Nova Ponte - MG,"1.985,27 m2"
QAGR11,Silo Cambe,Avenida José Bonifácio,Cambé,Cambé - PR,"14.071,98 m2"
QAGR11,Silo Paranagua - PR,Avenida Senador Attilio Fontana,Parque São João,Paranaguá - PR,"8.398,00 m2"
QAGR11,Silo Bela Vista do Paraiso,Avenida Independência,Bela Vista do Paraíso,Bela Vista do Paraíso - PR,"12.873,36 m2"
QAGR11,Silo Uberlandia,Rodoanel Ayrton Senna,Distrito Industrial,Uberlândia - MG,"8.386,77 m2"
QAGR11,Filial Medianeira,Rua Goiás,,Medianeira - PR,"62.851,00 m2"
QAGR11,Silo Assai - Seccao Balsamo,Km 186,,Assaí - PR,"8.927,91 m2"
RBED11,São Luis,Avenida São Luís Rei de França,,Avenida São Luís Rei de França - MA,"24.286,83 m2"
RBED11,Rua dos Timbiras,Rua dos Timbiras,Funcionários,Belo Horizonte - MG,"5.940,00 m2"
RBED11,São Bernardo do Campo,Avenida Doutor Rudge Ramos,Rudge Ramos,São Bernardo do Campo - SP,"23.771,00 m2"
RBED11,Santo André,Rua Senador Flaquer,Centro,Santo André - SP,"7.722,00 m2"
RBED11,Av. Presidente Juscelino Kubitschek,Avenida Presidente Juscelino Kubitschek,,Avenida Presidente Juscelino Kubitschek - MG,"24.483,00 m2"
RBED11,Cuiabá,Avenida Beira Rio,Jardim Europa,Cuiabá - MT,"15.659,20 m2"
RBED11,Consolação - 2320,Rua da Consolação,República,São Paulo - SP,"586,90 m2"
RBGS11,Shopping Sulacap,Avenida Marechal Fontenele,,Rio de Janeiro - RJ,"29.017,99 m2"
RBLG11,Sotreq - Parauapebas,PA-275,Parauapebas,Parauapebas - PA,"48.411,00 m2"
RBOP11,Edifício Sede,Rua Rio de Janeiro,Centro,Belo Horizonte - MG,"16.468,00 m2"
RBOP11,Ed. Banco Mercantil,Avenida Rio Branco,Centro,Rio de Janeiro - RJ,"748,00 m2"
RBRD11,Leader Natal,Rua João Pessoa,Cidade Alta,Natal - RN,"3.682,78 m2"
RBRD11,Leader Catete,Rua Corrêa Dutra,Catete,Rio de Janeiro - RJ,"3.844,99 m2"
RBRD11,Ambev,Rodovia Ayrton Senna,Distrito Industrial,Uberlândia - MG,"6.884,00 m2"
RBRD11,Ampla,Rua Doutor Nilo Peçanha,São Miguel,São Gonçalo - RJ,"12.510,75 m2"
RBRL11,RBRL Estrada Municipal Vargem do João Pinto nº 450,Estrada Municipal Vargem do João Pinto nº 450,,Estrada Municipal Vargem do João Pinto nº 450 - Extrema/MG,"37.379,27 m2"
RBRL11,Galpão KSM,Estrada Municipal Jaciro Picone,,Extrema - MG,"82.156,33 m2"
RBRL11,Galpão Hortolândia I,Condomínio Tech Town,,Hortolândia - SP,"17.073,54 m2"
RBRL11,Galpão Extrema,Estrada Municipal Vargem do João Pinto nº 450,,Estrada Municipal Vargem do João Pinto nº 450 - MG,"74.573,00 m2"
RBRL11,Galpão Hortolândia III,Rua Carlos Roberto de Melo,Jardim Everest,Hortolândia - SP,"42.447,19 m2"
RBRL11,Galpão WT RBR LOG,Rodovia Presidente Tancredo Neves,Divinópolis,Divinópolis - MG,"122.239,64 m2"
RBRP11,Edíficio River One,Rua Gerivatiba,,Rua Gerivatiba - SP,"23.625,14 m2"
RBRP11,24° Andar do Edifício Castello Branco,Avenida República do Chile,Centro,Rio de Janeiro - RJ,"1.065,15 m2"
RBRP11,Edifício Cerp - Venezuela,Avenida Venezuela,Saúde,Rio de Janeiro - RJ,"4.488,00 m2"
RBRP11,Edíficio Celebration,Rua Casa do Ator,Vila Olímpia,São Paulo - SP,"6.458,29 m2"
RBRP11,Edifício Delta Plaza,Rua Cincinato Braga,Bela Vista,São Paulo - SP,"4.058,70 m2"
RBRP11,Edíficio Mario Garneiro Torre Sul,Avenida Brigadeiro Faria Lima,Pinheiros,São Paulo - SP,"2.359,37 m2"
RBRS11,Urbic Tomas Alves,Rua Dr. Tomás Alves,,Rua Dr. Tomás Alves - SP,"1.237,09 m2"
RBRS11,Urbic Sabia,Av. Sabiá,,Av. Sabiá - SP,"2.427,38 m2"
RBRS11,Cyrela for you,Rua Apeninos,Vila Mariana,São Paulo - SP,"9.129,00 m2"
RBVA11,RBVA São Paulo,Estrada do Campo Limpo,Campo Limpo,São Paulo - SP,"604,00 m2"
RBVA11,Caixa - Avenida Chile - Rio de Janeiro/RJ,Avenida República do Chile,Centro,Rio de Janeiro - RJ,"1.139,67 m2"
RBVA11,Caixa - Via Anchieta - São Paulo/SP,Via Anchieta,Taboão,São Bernardo do Campo - SP,"1.785,00 m2"
RBVA11,Santander - Vila Santa Cecília - Volta Redonda/RJ,Rua 12,,Pacatuba - CE,"2.920,00 m2"
RBVA11,GPA - Centro - São Bernardo do Campo/SP,Rua Santa Filomena,Centro,São Bernardo do Campo - SP,"2.365,00 m2"
RBVA11,Santander - Centro - Santos/SP,Praça Visconde de Mauá,Centro,Santos - SP,"4.505,00 m2"
RBVA11,GPA - Centro - Guarujá/SP,Estrada de Pernambuco,Guarujá,Guarujá - SP,"2.780,00 m2"
RBVA11,Caixa - Ipanema - Rio de Janeiro/RJ,Rua Visconde de Pirajá,Ipanema,Rio de Janeiro - RJ,"510,00 m2"
RBVA11,Caixa - Pedro Vicente - São Paulo/SP,Rua Pedro Vicente,Bom Retiro,São Paulo - SP,"814,20 m2"
RBVA11,M3Storage - Nova Paulista - São Paulo/SP,Avenida Paulista,Bela Vista,São Paulo - SP,"693,32 m2"
RBVA11,- - Monções - São Paulo/SP,Avenida Santo Amaro,Itaim Bibi,São Paulo - SP,"930,00 m2"
RBVA11,Caixa - Páteo do Colégio - São Paulo/SP,Largo Páteo do Colégio,Sé,São Paulo - SP,"676,00 m2"
RBVA11,Centauro - Paulista  - São Paulo/SP,Av. Paulista,,Paulista - PE,"2.550,89 m2"
RBVA11,Caixa - Senador Queiroz - São Paulo/SP,Avenida Senador Queirós,República,São Paulo - SP,"1.446,96 m2"
RBVA11,GPA - Pinheiros  - São Paulo/SP,Rua Alves Guimarães,Jardim Paulista,São Paulo - SP,"2.935,00 m2"
RBVA11,GPA - Vila Rossi e Borchi - Campinas/SP,Avenida Barão de Itapura,Jardim Nossa Senhora Auxiliadora,Campinas - SP,"3.167,00 m2"
RBVA11,Santander - Centro - São Gonçalo/RJ,Rua Doutor Feliciano Sodré,Centro,São Gonçalo - RJ,"951,00 m2"
RBVA11,Caixa - Imperador - São Paulo/SP,Avenida do Imperador,Jardim da Paz,Magé - RJ,"1.024,80 m2"
RBVA11,- - Ed. Olivetti Paulista - São Paulo/SP,Avenida Paulista,Vila Mariana,São Paulo - SP,"1.010,00 m2"
RBVA11,- - Centro - São Bernardo do Campo/SP,Rua Marechal Deodoro,Benfica,Fortaleza - CE,"1.524,32 m2"
RBVA11,Caixa - Rio do A - Campo Grande/RJ,Estrada Rio Azul,,Barra do Rio Azul - RS,"571,41 m2"
RBVA11,Assaí - Guarulhos - Guarulhos/SP,Avenida Salgado Filho,Centro,Guarulhos - SP,"20.952,00 m2"
RBVA11,Caixa - Santa Cecília - São Paulo/SP,Rua das Palmeiras,Santa Cecília,São Paulo - SP,"1.205,86 m2"
RBVA11,Renner - Oscar Freire - São Paulo/SP,Rua Oscar Freire,Jardim Paulista,São Paulo - SP,"2.082,94 m2"
RBVA11,Santander - São Mateus - São Paulo/SP,Avenida Mateo Bei,São Mateus,São Paulo - SP,"2.059,00 m2"
RBVA11,Santander - Centro - Fortaleza/CE,Rua Floriano Peixoto,Centro,Fortaleza - CE,"2.220,00 m2"
RBVA11,Caixa - Guaianases - São Paulo/SP,Rua Salvador Gianeti,Guaianases,São Paulo - SP,"2.475,10 m2"
RBVA11,Santander - Ouvidor - Rio de Janeiro/RJ,Avenida Rio Branco,República,São Paulo - SP,"1.240,00 m2"
RBVA11,Caixa - Pinheiros - São Paulo/SP,Rua Marcelo C. Paes de Barros,Parque Residencial Itamaraty,Leme - SP,"909,60 m2"
RBVA11,Coco Bambu - Haddock Lobo - São Paulo/SP,Rua Haddock Lobo,Jardim Paulista,São Paulo - SP,"1.365,00 m2"
RBVA11,- - Berrini - São Paulo/SP,Avenida Engenheiro Luís Carlos Berrini,Itaim Bibi,São Paulo - SP,"1.873,73 m2"
RBVA11,Caixa - Barra Funda - São Paulo/SP,Av. Rio Branco,,Rio Branco - AC,"1.293,02 m2"
RBVA11,Caixa - Jardim da Saúde - São Paulo/SP,Avenida do Cursino,Cursino,São Paulo - SP,"1.833,14 m2"
RBVA11,Santander - Alcântara - São Gonçalo/RJ,Rua João de Almeida,Tatuapé,São Paulo - SP,"1.089,00 m2"
RBVA11,Caixa - Mutinga - Osasco/SP,Avenida das Esmeraldas,Mutinga,Osasco - SP,"804,00 m2"
RBVA11,Assaí - Jardim Apolo - São José dos Campos/SP,Avenida Jorge Zarur,Vila Ema,São José dos Campos - SP,"34.749,00 m2"
RBVA11,GPA - Tatuapé - São Paulo/SP,Rua do Serrado,Fernão Dias,Abrantes - 647,"5.083,00 m2"
RBVA11,Caixa - Parque Maria Helena - Suzano/SP,Avenida Vereador João Batista Fitipaldi,Suzano,Suzano - SP,"581,00 m2"
RBVA11,Caixa - Italianos - São Paulo/SP,Rua dos Italianos,Bom Retiro,São Paulo - SP,"520,50 m2"
RBVA11,Santander - Candelária - Rio de Janeiro/RJ,Rua Buenos Aires,Centro,Rio de Janeiro - RJ,"1.040,00 m2"
RBVA11,Caixa - Guarapiranga - São Paulo/SP,Avenida de Pinedo,Socorro,São Paulo - SP,"1.312,18 m2"
RBVA11,- - Praça Pio X - Rio de Janeiro/RJ,Praça Pio X,Centro,Rio de Janeiro - RJ,"1.964,00 m2"
RBVA11,Caixa - Centro - Nova Iguaçu/RJ,Avenida Marechal Floriano Peixoto,Centro,Curitiba - PR,"3.256,00 m2"
RBVA11,Caixa - Pirituba - São Paulo/SP,Rua Guerino Giovani Leardini,Pirituba,São Paulo - SP,"1.368,00 m2"
RBVA11,Caixa - Planalto Paulista - São Paulo/SP,Avenida Indianópolis,Moema,São Paulo - SP,"1.299,00 m2"
RBVA11,GPA - Brooklin - São Paulo/SP,Avenida Padre Antônio José dos Santos,Itaim Bibi,São Paulo - SP,"3.793,00 m2"
RBVA11,Caixa - Taipas - São Paulo/SP,Estrada de Taipas,Jaraguá,São Paulo - SP,"1.335,10 m2"
RBVA11,Caixa - Bandeira - Rio de Janeiro/RJ,Rua Mariz e Barros,Praça da Bandeira,Rio de Janeiro - RJ,"1.339,00 m2"
RBVA11,Santander - Santo Antônio - Recife/PE,Rua Imperador Dom Pedro II,Santo Antonio,Recife - PE,"2.356,94 m2"
RBVA11,- - Centro - Fortaleza/CE,Rua Pedro I,Centro,Fortaleza - CE,"2.511,00 m2"
RBVA11,Santander - Centro - Santo André/SP,Rua Senador Flaquer,Centro,Santo André - SP,"6.242,43 m2"
RBVA11,GPA - Parnamirim - Recife/PE,Rua Desembargador Góes Cavalcante,Casa Amarela,Recife - PE,"4.583,00 m2"
RBVA11,Caixa - São Mateus - São Paulo/SP,Avenida Mateo Bei,São Mateus,São Paulo - SP,"938,02 m2"
RBVA11,Caixa - 14 bis - Rio de Janeiro/RJ,Avenida Marechal Câmara,Centro,Rio de Janeiro - RJ,"1.900,31 m2"
RBVA11,Caixa - Meier - Rio de Janeiro/RJ,Rua Dias da Cruz,Méier,Rio de Janeiro - RJ,"1.483,53 m2"
RBVA11,Santander - Duque de Caxias - São Paulo/SP,Av. Duque de Caxias,,São Paulo - SP,"2.107,31 m2"
RBVA11,GPA - Asa Sul  - Brasilia/DF,EQS 406/407,Asa Sul,Brasília - DF,"2.601,00 m2"
RBVA11,- - Centro - Rio de Janeiro/RJ,Rua da Quitanda,Centro,Rio de Janeiro - RJ,"2.034,00 m2"
RBVA11,Santander - Paulista  - São Paulo/SP,Avenida Paulista,Bela Vista,São Paulo - SP,"2.857,24 m2"
RBVA11,Caixa - Presidente Wilson - Rio de Janeiro/RJ,Avenida Rio Branco,Centro,Santa Maria - RS,"735,00 m2"
RBVA11,Itaú - Leblon - Rio de Janeiro/RJ,Avenida Afrânio de Melo Franco,Leblon,Rio de Janeiro - RJ,"917,00 m2"
RBVA11,Caixa - Recreio dos Bandeirantes - Rio de Janeiro/RJ,Avenida das Américas,Barra da Tijuca,Rio de Janeiro - RJ,"919,00 m2"
RBVA11,Caixa - Leme - Rio de Janeiro/RJ,Rua Antônio Vieira,Leme,Rio de Janeiro - RJ,"696,80 m2"
RBVA11,Santander - Monsenhor Celso - Curitiba/PR,Rua Marechal Deodoro,Centro,Curitiba - PR,"2.182,85 m2"
RBVA11,- - Centro Histórico - Porto Alegre/RS,Rua 7 de Setembro,Nova Esperança,Rio Branco - AC,"2.106,79 m2"
RBVA11,Santander - Centro - Jundiaí/SP,Rua Barão de Teffé,Retiro,Jundiaí - SP,"6.438,52 m2"
RBVA11,Caixa - Nilo Peçanha - São Gonçalo/RJ,Rua Doutor Nilo Peçanha,Ingá,Niterói - RJ,"1.388,00 m2"
RBVA11,Caixa - Vila Mascote - São Paulo/SP,Avenida Santa Catarina,Canto,Florianópolis - SC,"500,00 m2"
RBVA11,Santander - Liberdade - São Paulo/SP,Avenida Liberdade,Jardim Nova Santa Paula,São Carlos - SP,"5.001,70 m2"
RBVA11,Super Nosso - Centro - Belo Horizonte/MG,Avenida João Pinheiro,Lourdes,Belo Horizonte - MG,"4.193,00 m2"
RBVA11,Caixa - Cipo Guaçu - Embu Guaçu/SP,Rua Sessefredo Klein Doll,Cipó-Guaçu,Embu-Guaçu - SP,"667,00 m2"
RCFA11,Apartamento Parques das Águas 902,Estrada dos Menezes,Alcântara,São Gonçalo - RJ,"57,62 m2"
RCFA11,Apartamento Parques das Águas 2106,Estrada dos Menezes,Alcântara,São Gonçalo - RJ,"126,32 m2"
RCRB11,PARQUE SANTOS,Alameda Santos,Jardim Paulista,São Paulo - SP,"5.135,00 m2"
RCRB11,INTERNACIONAL RIO,Praia do Flamengo,Flamengo,Rio de Janeiro - RJ,"1.480,00 m2"
RCRB11,JATOBÁ,Rua Surubim,Itaim Bibi,São Paulo - SP,"1.712,49 m2"
RCRB11,CANDELÁRIA CORPORATE,Rua Candelária,Centro,Rio de Janeiro - RJ,"1.297,00 m2"
RCRB11,EDIFÍCIO GIRASSOL,Rua Girassol,Pinheiros,São Paulo - SP,"4.114,34 m2"
RCRB11,EDIFÍCIO BRAVO! PAULISTA,Calle Jardines,,Torres de la Alameda - MD,"5.847,54 m2"
RCRB11,CONTINENTAL SQUARE,Rua Olimpíadas,Itaim Bibi,São Paulo - SP,"7.696,08 m2"
RCRB11,JK FINANCIAL CENTER,Avenida Presidente Juscelino Kubitschek,Itaim Bibi,São Paulo - SP,"10.411,51 m2"
RCRB11,PQ CULTURAL PAULISTA,Avenida Paulista,Vila Mariana,São Paulo - SP,"5.033,52 m2"
RECT11,Parque Cidade Corporate,CLS 405 Bloco D,Asa Sul,Brasília - DF,"5.294,01 m2"
RECT11,Complexo Madeira,Alameda Madeira,Alphaville,Barueri - SP,"4.402,60 m2"
RECT11,Edificio Barra da Tijuca,Avenida Ayrton Senna,Barra da Tijuca,Rio de Janeiro - RJ,"23.209,70 m2"
RECT11,Condomínio Evolution Corporate,Alameda Xingu,Alphaville,Barueri - SP,"14.929,14 m2"
RECT11,Cidade Matarazzo,Alameda Rio Claro,Bela Vista,São Paulo - SP,"2.427,00 m2"
RECT11,Corporate Emiliano,Rua Emiliano Perneta,Centro,Curitiba - PR,"5.934,62 m2"
RECT11,Canopus Corporate Alphaville,Avenida Tamboré,Alphaville,Barueri - SP,"26.173,81 m2"
RECT11,Ed. Pq Dona Ana Costa,Avenida Ana Costa,Gonzaga,Santos - SP,"8.663,44 m2"
RECT11,"Av. Europa, 884",Avenida Europa,Jardim Europa,São Paulo - SP,"1.962,60 m2"
RELG11,Log Camaçari,Via de Ligação,Polo Industrial de Camaçari,Camaçari - BA,"47.441,41 m2"
RELG11,Rec Log Contagem,Avenida Wilson Tavares Ribeiro,Contagem,Contagem - MG,"8.080,00 m2"
RELG11,Forma Bens Extrema,Rua João Batista de Souza,Extrema,Extrema - MG,"11.363,84 m2"
